Trace,Signal Power (dBm),Noise Floor (dBm),SNR (dB),Edge Frequency Avg (Hz),Condition
Trace_067.csv,-85.16168675,-96.39107345,11.2293867,467557999.7,Clear
Trace_068.csv,-85.08028523,-96.25378531,11.17350008,467557999.7,Clear
Trace_069.csv,-85.50880795,-96.65813559,11.14932765,467557999.7,Clear
Trace_070.csv,-85.3945812,-96.48751412,11.09293293,467566459.9,Clear
Trace_071.csv,-85.45996516,-96.66237288,11.20240772,467566459.9,Clear
Trace_072.csv,-85.3209772,-96.61276836,11.29179116,467566459.9,Clear
Trace_073.csv,-85.54234295,-96.70361582,11.16127287,467566459.9,Clear
Trace_074.csv,-85.3152451,-96.33067797,11.01543287,467557999.7,Clear
Trace_075.csv,-85.34418251,-96.62887006,11.28468755,467557999.7,Clear
Trace_076.csv,-85.80005102,-96.70581921,10.90576819,467557999.7,Clear
Trace_077.csv,-85.85401681,-96.67677966,10.82276285,467562229.8,Clear
Trace_078.csv,-85.34842803,-96.46372881,11.11530078,467566459.9,Clear
Trace_079.csv,-85.92807131,-96.85338983,10.92531852,467566459.9,Clear
Trace_080.csv,-85.46478336,-96.57135593,11.10657257,467566459.9,Clear
Trace_081.csv,-85.33641815,-96.70225989,11.36584173,467557999.7,Clear
Trace_082.csv,-84.72185393,-96.31819209,11.59633816,467566459.9,Clear
Trace_083.csv,-84.89408293,-96.59864407,11.70456113,467566459.9,Clear
Trace_084.csv,-85.00768254,-96.65587571,11.64819317,467557999.7,Clear
Trace_085.csv,-84.4647138,-96.02050847,11.55579467,467566459.9,Clear
Trace_086.csv,-84.48093645,-96.43485876,11.9539223,467566459.9,Clear
Trace_087.csv,-85.10622735,-96.52649718,11.42026983,467562229.8,Clear
Trace_088.csv,-85.08165275,-96.51022599,11.42857323,467566459.9,Clear
Trace_089.csv,-85.40685619,-96.5039548,11.09709861,467562229.8,Clear
Trace_090.csv,-84.82742373,-96.24050847,11.41308475,467557999.7,Clear
Trace_091.csv,-85.33543189,-96.32429379,10.98886189,467557999.7,Clear
Trace_092.csv,-85.56335505,-96.67779661,11.11444156,467566459.9,Clear
Trace_093.csv,-85.07013491,-96.13248588,11.06235097,467557999.7,Clear
Trace_094.csv,-85.56691667,-96.52112994,10.95421328,467566459.9,Clear
Trace_095.csv,-84.74545145,-96.2740113,11.52855985,467566459.9,Clear
Trace_096.csv,-84.94696398,-96.23836158,11.2913976,467557999.7,Clear
Trace_097.csv,-84.70246528,-96.31531073,11.61284546,467562229.8,Clear
Trace_098.csv,-85.11790083,-96.40915254,11.29125172,467562229.8,Clear
Trace_099.csv,-85.22379249,-96.42457627,11.20078378,467557999.7,Clear
Trace_100.csv,-85.6634331,-96.48124294,10.81780984,467566459.9,Clear
Trace_001.csv,-52.00920726,-62.80881356,10.7996063,467562229.8,SingleTone
Trace_002.csv,-63.67344224,-79.27977401,15.60633177,467549539.4,SingleTone
Trace_003.csv,-63.50890147,-79.19977401,15.69087254,467549539.4,SingleTone
Trace_004.csv,-65.43715976,-81.21915254,15.78199278,467562229.8,SingleTone
Trace_005.csv,-66.55920089,-82.13785311,15.57865222,467553769.5,SingleTone
Trace_006.csv,-64.39516166,-80.07723164,15.68206998,467557999.7,SingleTone
Trace_007.csv,-64.48685549,-79.85915254,15.37229705,467574920.1,SingleTone
Trace_008.csv,-64.02546539,-79.55242938,15.52696398,467566459.9,SingleTone
Trace_009.csv,-64.13674912,-79.6579096,15.52116049,467557999.7,SingleTone
Trace_010.csv,-63.9348538,-79.71451977,15.77966597,467557999.7,SingleTone
Trace_011.csv,-64.21053066,-79.64378531,15.43325465,467562229.8,SingleTone
Trace_012.csv,-63.84303738,-79.8559887,16.01295132,467557999.7,SingleTone
Trace_013.csv,-64.19291521,-79.86576271,15.6728475,467562229.8,SingleTone
Trace_014.csv,-64.0696564,-79.66548023,15.59582383,467566459.9,SingleTone
Trace_015.csv,-63.99880435,-79.54129944,15.54249509,467553769.5,SingleTone
Trace_016.csv,-64.49715447,-80.05152542,15.55437095,467562229.8,SingleTone
Trace_017.csv,-64.04070659,-79.56553672,15.52483014,467562229.8,SingleTone
Trace_018.csv,-64.01822275,-79.48254237,15.46431962,467557999.7,SingleTone
Trace_019.csv,-63.87014303,-79.5680226,15.69787957,467557999.7,SingleTone
Trace_020.csv,-64.11954225,-79.58254237,15.46300012,467562229.8,SingleTone
Trace_021.csv,-64.16929341,-79.5400565,15.37076308,467553769.5,SingleTone
Trace_022.csv,-63.90316687,-79.59276836,15.68960149,467562229.8,SingleTone
Trace_023.csv,-64.0393149,-79.74180791,15.70249301,467553769.5,SingleTone
Trace_024.csv,-63.25280516,-78.8940678,15.64126263,467562229.8,SingleTone
Trace_025.csv,-64.2832721,-79.83819209,15.55491999,467574920.2,SingleTone
Trace_026.csv,-64.00919471,-79.47649718,15.46730246,467566459.9,SingleTone
Trace_027.csv,-63.86681395,-79.51468927,15.64787531,467549539.4,SingleTone
Trace_028.csv,-64.94900655,-81.05259887,16.10359232,467570690,SingleTone
Trace_029.csv,-63.83152955,-79.48152542,15.64999588,467557999.7,SingleTone
Trace_030.csv,-63.66711885,-79.23214689,15.56502805,467570690,SingleTone
Trace_031.csv,-63.74450771,-79.16870056,15.42419285,467557999.7,SingleTone
Trace_032.csv,-63.8863944,-79.53581921,15.64942481,467553769.5,SingleTone
Trace_033.csv,-63.71361702,-79.25700565,15.54338863,467549539.4,SingleTone
Trace_034.csv,-63.8592071,-79.28824859,15.42904149,467562229.8,SingleTone
Trace_035.csv,-63.86986127,-79.32214689,15.45228562,467566459.9,SingleTone
Trace_036.csv,-63.77258865,-79.36649718,15.59390852,467557999.7,SingleTone
Trace_037.csv,-64.02204105,-79.64887006,15.62682901,467562229.8,SingleTone
Trace_038.csv,-64.05170901,-79.38355932,15.33185032,467557999.7,SingleTone
Trace_039.csv,-63.88334524,-79.44090395,15.55755872,467553769.5,SingleTone
Trace_040.csv,-64.04954598,-79.54316384,15.49361786,467553769.5,SingleTone
Trace_041.csv,-63.9648227,-79.42689266,15.46206996,467553769.5,SingleTone
Trace_042.csv,-63.56161329,-79.43677966,15.87516638,467562229.8,SingleTone
Trace_043.csv,-63.77003563,-79.44084746,15.67081183,467574920.2,SingleTone
Trace_044.csv,-63.91722287,-79.41310734,15.49588447,467562229.8,SingleTone
Trace_045.csv,-63.89843091,-79.41875706,15.52032615,467579150.3,SingleTone
Trace_046.csv,-63.83964286,-79.43045198,15.59080912,467557999.7,SingleTone
Trace_047.csv,-63.59344164,-79.2279661,15.63452447,467553769.5,SingleTone
Trace_048.csv,-63.46209658,-79.22141243,15.75931585,467570690,SingleTone
Trace_049.csv,-63.67262275,-79.31774011,15.64511736,467557999.7,SingleTone
Trace_050.csv,-63.79621302,-79.32638418,15.53017116,467566459.9,SingleTone
Trace_051.csv,-63.98963785,-79.51740113,15.52776328,467562229.8,SingleTone
Trace_052.csv,-63.62452808,-79.18615819,15.56163012,467562229.8,SingleTone
Trace_053.csv,-63.72417751,-79.48779661,15.7636191,467557999.7,SingleTone
Trace_054.csv,-63.88321304,-79.49355932,15.61034628,467566459.9,SingleTone
Trace_055.csv,-63.55372289,-79.07305085,15.51932796,467566459.9,SingleTone
Trace_056.csv,-64.06577497,-79.55446328,15.48868831,467557999.7,SingleTone
Trace_057.csv,-63.98853659,-79.51333333,15.52479675,467557999.7,SingleTone
Trace_058.csv,-64.1759838,-79.64853107,15.47254728,467566459.9,SingleTone
Trace_059.csv,-63.89304245,-79.44649718,15.55345472,467566459.9,SingleTone
Trace_060.csv,-63.8362178,-79.46039548,15.62417768,467562229.8,SingleTone
Trace_061.csv,-63.81730952,-79.37468927,15.55737974,467549539.4,SingleTone
Trace_062.csv,-63.85441211,-79.4919209,15.6375088,467557999.7,SingleTone
Trace_063.csv,-63.87591284,-79.30429379,15.42838095,467549539.4,SingleTone
Trace_064.csv,-63.86373821,-79.4380791,15.57434089,467562229.8,SingleTone
Trace_065.csv,-63.60796386,-79.4559887,15.84802485,467557999.7,SingleTone
Trace_066.csv,-64.05969977,-79.6219209,15.56222113,467566459.9,SingleTone
Trace_067.csv,-63.81068966,-79.28310734,15.47241769,467566459.9,SingleTone
Trace_068.csv,-63.77522459,-79.37937853,15.60415394,467562229.8,SingleTone
Trace_069.csv,-63.85691949,-79.57564972,15.71873023,467566459.9,SingleTone
Trace_070.csv,-63.80130282,-79.49841808,15.69711526,467557999.7,SingleTone
Trace_071.csv,-64.00669402,-79.33135593,15.32466191,467557999.6,SingleTone
Trace_072.csv,-64.10735915,-79.63435028,15.52699113,467553769.5,SingleTone
Trace_073.csv,-63.78847775,-79.54423729,15.75575954,467566459.9,SingleTone
Trace_074.csv,-63.52524213,-79.24536723,15.7201251,467562229.8,SingleTone
Trace_075.csv,-63.55092437,-79.17096045,15.62003608,467557999.7,SingleTone
Trace_076.csv,-63.81570755,-79.71361582,15.89790827,467562229.8,SingleTone
Trace_077.csv,-63.94737397,-79.34225989,15.39488591,467570690,SingleTone
Trace_078.csv,-63.82032181,-79.58474576,15.76442395,467557999.7,SingleTone
Trace_079.csv,-64.19506897,-79.77830508,15.58323612,467545309.3,SingleTone
Trace_080.csv,-63.67401669,-79.30757062,15.63355393,467574920.2,SingleTone
Trace_081.csv,-63.64989374,-79.40740113,15.75750739,467562229.8,SingleTone
Trace_082.csv,-63.58148058,-79.12412429,15.54264371,467570690,SingleTone
Trace_083.csv,-63.86015513,-79.24118644,15.38103131,467574920.1,SingleTone
Trace_084.csv,-63.61748798,-79.21954802,15.60206004,467562229.8,SingleTone
Trace_085.csv,-64.23377163,-79.74536723,15.51159561,467553769.5,SingleTone
Trace_086.csv,-64.09757858,-79.62361582,15.52603724,467557999.7,SingleTone
Trace_087.csv,-63.99567095,-79.38853107,15.39286013,467579150.3,SingleTone
Trace_088.csv,-63.91603062,-79.35553672,15.4395061,467574920.2,SingleTone
Trace_089.csv,-63.86090261,-79.32966102,15.4687584,467557999.7,SingleTone
Trace_090.csv,-63.68001203,-79.26079096,15.58077893,467557999.6,SingleTone
Trace_091.csv,-63.98222089,-79.3979661,15.41574521,467557999.7,SingleTone
Trace_092.csv,-63.79717732,-79.34768362,15.55050629,467574920.2,SingleTone
Trace_093.csv,-63.92039906,-79.35169492,15.43129585,467562229.8,SingleTone
Trace_094.csv,-63.70660671,-79.09146893,15.38486221,467566459.9,SingleTone
Trace_095.csv,-64.12246243,-79.66389831,15.54143588,467562229.8,SingleTone
Trace_096.csv,-63.72283981,-79.33118644,15.60834663,467557999.7,SingleTone
Trace_097.csv,-64.09423077,-79.76638418,15.67215341,467557999.7,SingleTone
Trace_098.csv,-64.26015012,-79.73333333,15.47318322,467557999.7,SingleTone
Trace_099.csv,-63.73674171,-79.50706215,15.77032044,467557999.7,SingleTone
Trace_100.csv,-64.03064935,-79.45412429,15.42347494,467553769.5,SingleTone
Trace_001.csv,-60.62199013,-73.75971751,13.13772738,467557999.7,Sweep
Trace_002.csv,-69.98508421,-84.46875706,14.48367285,467562229.8,Sweep
Trace_003.csv,-71.0481981,-84.78858757,13.74038947,467583380.4,Sweep
Trace_004.csv,-69.18334471,-82.97440678,13.79106207,467553769.5,Sweep
Trace_005.csv,-70.25454158,-84.95632768,14.70178611,467562229.8,Sweep
Trace_006.csv,-70.72913738,-84.78683616,14.05769878,467566459.9,Sweep
Trace_007.csv,-70.44388186,-85.01564972,14.57176786,467570690,Sweep
Trace_008.csv,-70.10007568,-84.5719774,14.47190173,467566459.9,Sweep
Trace_009.csv,-70.72493671,-84.29423729,13.56930058,467536849,Sweep
Trace_010.csv,-70.19416577,-84.71971751,14.52555174,467566459.9,Sweep
Trace_011.csv,-70.24720339,-84.61949153,14.37228814,467566459.9,Sweep
Trace_012.csv,-69.86267699,-83.21988701,13.35721001,467574920.1,Sweep
Trace_013.csv,-69.98151872,-84.3380226,14.35650388,467557999.6,Sweep
Trace_014.csv,-69.81744409,-84.25971751,14.44227342,467553769.5,Sweep
Trace_015.csv,-69.43257238,-83.11587571,13.68330332,467562229.8,Sweep
Trace_016.csv,-70.35570838,-84.87129944,14.51559106,467557999.6,Sweep
Trace_017.csv,-69.91179979,-84.36271186,14.45091208,467570690,Sweep
Trace_018.csv,-69.82929978,-83.45242938,13.6231296,467549539.5,Sweep
Trace_019.csv,-69.83732841,-84.56655367,14.72922527,467557999.7,Sweep
Trace_020.csv,-69.90801991,-83.8300565,13.92203659,467545309.3,Sweep
Trace_021.csv,-70.07503394,-83.4579661,13.38293217,467562229.8,Sweep
Trace_022.csv,-69.99877378,-84.56553672,14.56676294,467549539.4,Sweep
Trace_023.csv,-69.98544444,-84.12412429,14.13867985,467562229.8,Sweep
Trace_024.csv,-69.56954233,-83.12310734,13.55356501,467570690,Sweep
Trace_025.csv,-70.29867884,-84.59022599,14.29154715,467574920.1,Sweep
Trace_026.csv,-70.08536612,-84.35779661,14.27243049,467566459.9,Sweep
Trace_027.csv,-69.7366183,-83.53638418,13.79976588,467562229.8,Sweep
Trace_028.csv,-70.01688034,-84.49225989,14.47537955,467566459.9,Sweep
Trace_029.csv,-70.81589286,-84.78039548,13.96450262,467557999.7,Sweep
Trace_030.csv,-69.55969095,-83.18090395,13.62121301,467549539.4,Sweep
Trace_031.csv,-69.79306522,-84.13050847,14.33744326,467562229.8,Sweep
Trace_032.csv,-70.79060381,-84.63689266,13.84628884,467557999.7,Sweep
Trace_033.csv,-69.53112568,-83.37350282,13.84237714,467570690,Sweep
Trace_034.csv,-69.78259259,-84.00508475,14.22249215,467566459.9,Sweep
Trace_035.csv,-70.46736786,-84.54909605,14.08172818,467541079.2,Sweep
Trace_036.csv,-69.23035227,-83.27485876,14.04450648,467553769.5,Sweep
Trace_037.csv,-70.39971728,-85.12333333,14.72361606,467545309.3,Sweep
Trace_038.csv,-70.77164706,-84.43768362,13.66603656,467532619,Sweep
Trace_039.csv,-69.5472049,-83.52135593,13.97415103,467545309.3,Sweep
Trace_040.csv,-69.98261572,-84.33045198,14.34783626,467562229.8,Sweep
Trace_041.csv,-70.56634801,-84.17830508,13.61195707,467557999.7,Sweep
Trace_042.csv,-68.75307873,-82.47384181,13.72076308,467549539.4,Sweep
Trace_043.csv,-69.99647059,-84.38813559,14.391665,467557999.7,Sweep
Trace_044.csv,-70.23734289,-83.85056497,13.61322208,467557999.7,Sweep
Trace_045.csv,-70.33100832,-85.24564972,14.9146414,467557999.6,Sweep
Trace_046.csv,-70.07377729,-84.63112994,14.55735265,467574920.1,Sweep
Trace_047.csv,-70.07228321,-83.83327684,13.76099363,467562229.8,Sweep
Trace_048.csv,-69.99149189,-84.54824859,14.5567567,467536849.1,Sweep
Trace_049.csv,-70.29909382,-84.93960452,14.6405107,467553769.6,Sweep
Trace_050.csv,-69.60865342,-83.85045198,14.24179856,467570690,Sweep
Trace_051.csv,-70.15666667,-84.41152542,14.25485876,467557999.7,Sweep
Trace_052.csv,-70.8388254,-84.83954802,14.00072263,467566459.9,Sweep
Trace_053.csv,-68.96113821,-82.60887006,13.64773185,467570690,Sweep
Trace_054.csv,-70.09989418,-84.77254237,14.67264819,467570690,Sweep
Trace_055.csv,-70.98819369,-84.53220339,13.5440097,467541079.2,Sweep
Trace_056.csv,-69.3548348,-83.25971751,13.90488271,467532618.9,Sweep
Trace_057.csv,-70.28541535,-84.98559322,14.70017787,467574920.1,Sweep
Trace_058.csv,-70.45277897,-84.26677966,13.81400069,467562229.8,Sweep
Trace_059.csv,-69.47032397,-83.52124294,14.05091896,467553769.5,Sweep
Trace_060.csv,-70.40228877,-84.69050847,14.2882197,467549539.4,Sweep
Trace_061.csv,-70.19345011,-84.27655367,14.08310357,467566459.9,Sweep
Trace_062.csv,-69.97938819,-85.14847458,15.16908639,467557999.7,Sweep
Trace_063.csv,-70.16219327,-85.02039548,14.85820221,467570690,Sweep
Trace_064.csv,-69.8032948,-83.37779661,13.57450181,467557999.6,Sweep
Trace_065.csv,-70.464962,-85.23847458,14.77351258,467557999.7,Sweep
Trace_066.csv,-71.02177632,-85.29372881,14.2719525,467549539.4,Sweep
Trace_067.csv,-69.60312639,-84.0359887,14.43286231,467553769.5,Sweep
Trace_068.csv,-70.63652314,-84.92254237,14.28601923,467562229.8,Sweep
Trace_069.csv,-71.45376333,-85.18909605,13.73533272,467549539.4,Sweep
Trace_070.csv,-69.32177419,-83.04248588,13.72071168,467557999.7,Sweep
Trace_071.csv,-70.25193583,-84.88282486,14.63088903,467549539.5,Sweep
Trace_072.csv,-70.95054627,-84.60830508,13.65775882,467566459.9,Sweep
Trace_073.csv,-70.41242105,-85.65310734,15.24068629,467557999.6,Sweep
Trace_074.csv,-70.34885033,-85.28056497,14.93171465,467532618.9,Sweep
Trace_075.csv,-70.64978676,-84.26892655,13.6191398,467566459.9,Sweep
Trace_076.csv,-70.76374332,-84.92706215,14.16331883,467553769.5,Sweep
Trace_077.csv,-70.77855856,-84.61096045,13.83240189,467553769.5,Sweep
Trace_078.csv,-69.75316571,-83.5579661,13.80480039,467545309.3,Sweep
Trace_079.csv,-70.53887339,-84.92548023,14.38660684,467532619,Sweep
Trace_080.csv,-71.18279144,-85.38864407,14.20585262,467557999.7,Sweep
Trace_081.csv,-69.47106095,-83.25875706,13.78769611,467562229.8,Sweep
Trace_082.csv,-70.16827243,-84.19615819,14.02788577,467566459.9,Sweep
Trace_083.csv,-70.59478642,-84.37824859,13.78346217,467574920.1,Sweep
Trace_084.csv,-70.58819915,-85.11367232,14.52547316,467562229.8,Sweep
Trace_085.csv,-70.71365282,-85.27785311,14.56420029,467553769.6,Sweep
Trace_086.csv,-69.51937278,-83.17050847,13.65113569,467566459.9,Sweep
Trace_087.csv,-70.69326552,-84.94293785,14.24967233,467541079.2,Sweep
Trace_088.csv,-70.76719239,-84.46632768,13.69913529,467545309.3,Sweep
Trace_089.csv,-69.26230068,-83.38954802,14.12724734,467566459.9,Sweep
Trace_090.csv,-70.36993555,-84.53350282,14.16356727,467557999.6,Sweep
Trace_091.csv,-71.13883891,-85.00954802,13.87070911,467574920.2,Sweep
Trace_092.csv,-70.65430233,-85.31039548,14.65609315,467566459.9,Sweep
Trace_093.csv,-70.21610132,-84.45966102,14.2435597,467562229.8,Sweep
Trace_094.csv,-70.93398907,-84.51440678,13.58041771,467553769.6,Sweep
Trace_095.csv,-70.62839479,-85.19610169,14.5677069,467566459.9,Sweep
Trace_096.csv,-71.50123757,-84.94926554,13.44802797,467545309.3,Sweep
Trace_097.csv,-70.20838462,-84.07282486,13.86444024,467553769.5,Sweep
Trace_098.csv,-69.75347458,-84.19028249,14.43680791,467541079.2,Sweep
Trace_099.csv,-71.57595059,-85.68056497,14.10461438,467562229.8,Sweep
Trace_100.csv,-70.84898158,-85.0520339,14.20305232,467549539.4,Sweep
Trace_001.csv,-50.43112195,-61.71282486,11.28170291,467541079.2,Gaussian
Trace_002.csv,-69.5715113,-95.61045198,26.03894068,467528388.9,Gaussian
Trace_003.csv,-67.84767538,-95.70288136,27.85520598,467511468.4,Gaussian
Trace_004.csv,-68.873125,-95.53711864,26.66399364,467761045.4,Gaussian
Trace_005.csv,-70.01784261,-95.61734463,25.59950203,467549539.4,Gaussian
Trace_006.csv,-68.88610811,-95.57615819,26.69005008,467566459.9,Gaussian
Trace_007.csv,-68.47599723,-95.35062147,26.87462424,467549539.4,Gaussian
Trace_008.csv,-67.83504011,-95.2619774,27.42693729,467541079.2,Gaussian
Trace_009.csv,-69.76455202,-95.06909605,25.30454402,467553769.5,Gaussian
Trace_010.csv,-70.96864641,-95.65813559,24.68948918,467549539.4,Gaussian
Trace_011.csv,-68.68450704,-95.22231638,26.53780934,467566459.9,Gaussian
Trace_012.csv,-69.50638122,-95.47225989,25.96587867,467562229.8,Gaussian
Trace_013.csv,-69.78767143,-94.97627119,25.18859976,467557999.7,Gaussian
Trace_014.csv,-70.43719834,-95.48762712,25.05042878,467587610.5,Gaussian
Trace_015.csv,-70.48542328,-95.37734463,24.89192135,467557999.7,Gaussian
Trace_016.csv,-67.97716851,-95.10022599,27.12305748,467553769.5,Gaussian
Trace_017.csv,-68.87298408,-95.23745763,26.36447354,467528388.8,Gaussian
Trace_018.csv,-70.4214514,-95.39333333,24.97188194,467557999.6,Gaussian
Trace_019.csv,-68.85370879,-95.40954802,26.55583923,467545309.3,Gaussian
Trace_020.csv,-71.03932629,-95.70971751,24.67039123,467566459.9,Gaussian
Trace_021.csv,-70.80474868,-95.39553672,24.59078805,467570690,Gaussian
Trace_022.csv,-68.508019,-95.09186441,26.58384541,467549539.4,Gaussian
Trace_023.csv,-69.46622909,-95.44774011,25.98151103,467562229.8,Gaussian
Trace_024.csv,-68.51215739,-95.21677966,26.70462227,467553769.5,Gaussian
Trace_025.csv,-70.05049933,-95.47644068,25.42594135,467604531,Gaussian
Trace_026.csv,-68.85107191,-95.51214689,26.66107498,467553769.5,Gaussian
Trace_027.csv,-69.32046259,-95.51531073,26.19484815,467587610.5,Gaussian
Trace_028.csv,-69.55390646,-95.30864407,25.7547376,467426866,Gaussian
Trace_029.csv,-69.81707418,-95.41485876,25.59778458,467549539.4,Gaussian
Trace_030.csv,-70.2302095,-95.50666667,25.27645717,467553769.5,Gaussian
Trace_031.csv,-69.92348901,-95.03073446,25.10724545,467553769.5,Gaussian
Trace_032.csv,-69.61883221,-95.45011299,25.83128078,467574920.2,Gaussian
Trace_033.csv,-67.52396648,-95.32915254,27.80518606,467591840.6,Gaussian
Trace_034.csv,-69.55107692,-95.59881356,26.04773664,467570690,Gaussian
Trace_035.csv,-68.03473684,-95.42892655,27.39418971,467532619,Gaussian
Trace_036.csv,-68.05901617,-95.05542373,26.99640756,467557999.7,Gaussian
Trace_037.csv,-68.07954545,-95.58265537,27.50310991,467524158.7,Gaussian
Trace_038.csv,-68.95925234,-95.84689266,26.88764032,467545309.3,Gaussian
Trace_039.csv,-68.32143989,-95.12231638,26.80087649,467579150.3,Gaussian
Trace_040.csv,-68.59213911,-94.95525424,26.36311513,467562229.8,Gaussian
Trace_041.csv,-69.13396717,-95.4160452,26.28207803,467574920.2,Gaussian
Trace_042.csv,-69.1986541,-95.64271186,26.44405776,467562229.8,Gaussian
Trace_043.csv,-68.98802929,-95.38310734,26.39507805,467562229.8,Gaussian
Trace_044.csv,-68.71664355,-95.27751412,26.56087057,467553769.5,Gaussian
Trace_045.csv,-69.06203704,-94.98836158,25.92632454,467549539.4,Gaussian
Trace_046.csv,-69.39356757,-95.6299435,26.23637594,467570690,Gaussian
Trace_047.csv,-69.46937748,-95.28757062,25.81819314,467553769.5,Gaussian
