Trace,Signal Power (dBm),Noise Floor (dBm),SNR (dB),Edge Frequency Avg (Hz),Condition
Trace_067.csv,-85.16168675,-96.39107345,11.2293867,467557999.7,Clear
Trace_068.csv,-85.08028523,-96.25378531,11.17350008,467557999.7,Clear
Trace_069.csv,-85.50880795,-96.65813559,11.14932765,467557999.7,Clear
Trace_070.csv,-85.3945812,-96.48751412,11.09293293,467566459.9,Clear
Trace_071.csv,-85.45996516,-96.66237288,11.20240772,467566459.9,Clear
Trace_072.csv,-85.3209772,-96.61276836,11.29179116,467566459.9,Clear
Trace_073.csv,-85.54234295,-96.70361582,11.16127287,467566459.9,Clear
Trace_074.csv,-85.3152451,-96.33067797,11.01543287,467557999.7,Clear
Trace_075.csv,-85.34418251,-96.62887006,11.28468755,467557999.7,Clear
Trace_076.csv,-85.80005102,-96.70581921,10.90576819,467557999.7,Clear
Trace_077.csv,-85.85401681,-96.67677966,10.82276285,467562229.8,Clear
Trace_078.csv,-85.34842803,-96.46372881,11.11530078,467566459.9,Clear
Trace_079.csv,-85.92807131,-96.85338983,10.92531852,467566459.9,Clear
Trace_080.csv,-85.46478336,-96.57135593,11.10657257,467566459.9,Clear
Trace_081.csv,-85.33641815,-96.70225989,11.36584173,467557999.7,Clear
Trace_082.csv,-84.72185393,-96.31819209,11.59633816,467566459.9,Clear
Trace_083.csv,-84.89408293,-96.59864407,11.70456113,467566459.9,Clear
Trace_084.csv,-85.00768254,-96.65587571,11.64819317,467557999.7,Clear
Trace_085.csv,-84.4647138,-96.02050847,11.55579467,467566459.9,Clear
Trace_086.csv,-84.48093645,-96.43485876,11.9539223,467566459.9,Clear
Trace_087.csv,-85.10622735,-96.52649718,11.42026983,467562229.8,Clear
Trace_088.csv,-85.08165275,-96.51022599,11.42857323,467566459.9,Clear
Trace_089.csv,-85.40685619,-96.5039548,11.09709861,467562229.8,Clear
Trace_090.csv,-84.82742373,-96.24050847,11.41308475,467557999.7,Clear
Trace_091.csv,-85.33543189,-96.32429379,10.98886189,467557999.7,Clear
Trace_092.csv,-85.56335505,-96.67779661,11.11444156,467566459.9,Clear
Trace_093.csv,-85.07013491,-96.13248588,11.06235097,467557999.7,Clear
Trace_094.csv,-85.56691667,-96.52112994,10.95421328,467566459.9,Clear
Trace_095.csv,-84.74545145,-96.2740113,11.52855985,467566459.9,Clear
Trace_096.csv,-84.94696398,-96.23836158,11.2913976,467557999.7,Clear
Trace_097.csv,-84.70246528,-96.31531073,11.61284546,467562229.8,Clear
Trace_098.csv,-85.11790083,-96.40915254,11.29125172,467562229.8,Clear
Trace_099.csv,-85.22379249,-96.42457627,11.20078378,467557999.7,Clear
Trace_100.csv,-85.6634331,-96.48124294,10.81780984,467566459.9,Clear
Trace_001.csv,-56.6538873,-66.7719774,10.1180901,467557999.7,SingleTone
Trace_002.csv,-67.10870478,-82.75610169,15.64739691,467553769.5,SingleTone
Trace_003.csv,-66.6634,-82.06898305,15.40558305,467557999.7,SingleTone
Trace_004.csv,-66.60112791,-81.91694915,15.31582125,467562229.8,SingleTone
Trace_005.csv,-66.5703778,-82.04536723,15.47498943,467566459.9,SingleTone
Trace_006.csv,-66.58559908,-81.9799435,15.39434442,467553769.5,SingleTone
Trace_007.csv,-66.48749412,-81.85836158,15.37086746,467566459.9,SingleTone
Trace_008.csv,-66.48877358,-81.96909605,15.48032246,467557999.7,SingleTone
Trace_009.csv,-66.36569726,-81.98706215,15.62136489,467566459.9,SingleTone
Trace_010.csv,-66.51569124,-81.93830508,15.42261384,467557999.6,SingleTone
Trace_011.csv,-66.40400236,-81.89875706,15.4947547,467557999.7,SingleTone
Trace_012.csv,-66.3717695,-82.00954802,15.63777852,467549539.4,SingleTone
Trace_013.csv,-66.77556322,-81.9940678,15.21850458,467574920.2,SingleTone
Trace_014.csv,-66.1795778,-81.48282486,15.30324705,467557999.7,SingleTone
Trace_015.csv,-66.52022093,-82.01344633,15.4932254,467553769.6,SingleTone
Trace_016.csv,-66.376596,-81.86378531,15.48718932,467553769.5,SingleTone
Trace_017.csv,-66.54441315,-82.12949153,15.58507838,467553769.5,SingleTone
Trace_018.csv,-66.26395238,-81.92485876,15.66090638,467557999.7,SingleTone
Trace_019.csv,-66.35166863,-81.9539548,15.60228618,467553769.5,SingleTone
Trace_020.csv,-66.19479762,-81.74418079,15.54938317,467549539.4,SingleTone
Trace_021.csv,-66.18069795,-81.70920904,15.52851109,467566459.9,SingleTone
Trace_022.csv,-66.2323225,-81.56412429,15.33180179,467553769.5,SingleTone
Trace_023.csv,-66.05051621,-81.63231638,15.58180018,467553769.5,SingleTone
Trace_024.csv,-66.59717828,-82.0259322,15.42875393,467553769.5,SingleTone
Trace_025.csv,-66.53332151,-81.8240678,15.29074628,467557999.7,SingleTone
Trace_026.csv,-66.67664344,-82.23378531,15.55714187,467562229.8,SingleTone
Trace_027.csv,-66.50897767,-82.11711864,15.60814097,467557999.7,SingleTone
Trace_028.csv,-66.08050888,-81.64022599,15.55971711,467574920.2,SingleTone
Trace_029.csv,-66.83625,-82.41514124,15.57889124,467562229.8,SingleTone
Trace_030.csv,-66.5354918,-81.88485876,15.34936695,467557999.7,SingleTone
Trace_031.csv,-66.3046924,-81.94824859,15.64355619,467570690,SingleTone
Trace_032.csv,-65.93553269,-81.33740113,15.40186844,467549539.4,SingleTone
Trace_033.csv,-66.16567827,-81.52536723,15.35968896,467562229.8,SingleTone
Trace_034.csv,-66.56188389,-82.2019209,15.64003702,467553769.5,SingleTone
Trace_035.csv,-66.13653207,-81.75485876,15.61832669,467562229.8,SingleTone
Trace_036.csv,-66.32703571,-81.84435028,15.51731457,467562229.8,SingleTone
Trace_037.csv,-66.61635294,-82.12853107,15.51217813,467557999.6,SingleTone
Trace_038.csv,-66.37951749,-81.86333333,15.48381584,467566459.9,SingleTone
Trace_039.csv,-66.59804245,-81.89728814,15.29924568,467557999.7,SingleTone
Trace_040.csv,-66.6043934,-82.12135593,15.51696253,467557999.6,SingleTone
Trace_041.csv,-66.30218377,-81.74141243,15.43922866,467557999.6,SingleTone
Trace_042.csv,-66.58136732,-81.88536723,15.30399991,467549539.4,SingleTone
Trace_043.csv,-66.44965599,-81.67813559,15.2284796,467557999.7,SingleTone
Trace_044.csv,-66.54754448,-81.65672316,15.10917868,467557999.7,SingleTone
Trace_045.csv,-66.08801235,-81.39638418,15.30837184,467566459.9,SingleTone
Trace_046.csv,-66.24733742,-81.60152542,15.354188,467574920.2,SingleTone
Trace_047.csv,-66.50325749,-81.91214689,15.40888941,467562229.8,SingleTone
Trace_048.csv,-66.54463183,-81.98033898,15.43570715,467541079.2,SingleTone
Trace_049.csv,-66.25043531,-81.76186441,15.5114291,467545309.3,SingleTone
Trace_050.csv,-66.08245192,-81.67627119,15.59381926,467549539.4,SingleTone
Trace_051.csv,-66.45453901,-81.84644068,15.39190167,467557999.7,SingleTone
Trace_052.csv,-68.05229102,-84.37073446,16.31844344,467553769.5,SingleTone
Trace_053.csv,-66.26843938,-81.74853107,15.4800917,467566459.9,SingleTone
Trace_054.csv,-66.78689095,-82.20446328,15.41757233,467557999.7,SingleTone
Trace_055.csv,-66.43963095,-82.0380226,15.59839165,467570690,SingleTone
Trace_056.csv,-66.31973099,-81.61474576,15.29501477,467579150.3,SingleTone
Trace_057.csv,-66.5277193,-81.82305085,15.29533155,467562229.8,SingleTone
Trace_058.csv,-66.62962264,-81.7919209,15.16229826,467562229.8,SingleTone
Trace_059.csv,-66.43939141,-81.8760452,15.43665379,467557999.7,SingleTone
Trace_060.csv,-66.40083138,-81.98022599,15.57939461,467553769.5,SingleTone
Trace_061.csv,-66.54967431,-81.90435028,15.35467598,467545309.3,SingleTone
Trace_062.csv,-66.32433414,-81.68237288,15.35803874,467557999.7,SingleTone
Trace_063.csv,-66.10837647,-81.68672316,15.57834669,467557999.7,SingleTone
Trace_064.csv,-66.59767273,-81.97186441,15.37419168,467553769.5,SingleTone
Trace_065.csv,-66.90425507,-82.19813559,15.29388053,467566459.9,SingleTone
Trace_066.csv,-66.67292857,-82.04683616,15.37390759,467579150.3,SingleTone
Trace_067.csv,-67.07812005,-82.56135593,15.48323589,467549539.4,SingleTone
Trace_068.csv,-66.41190012,-81.73717514,15.32527502,467562229.8,SingleTone
Trace_069.csv,-65.86342012,-81.50757062,15.6441505,467562229.8,SingleTone
Trace_070.csv,-66.77117788,-82.29700565,15.52582777,467549539.4,SingleTone
Trace_071.csv,-65.99449292,-81.38960452,15.3951116,467570690,SingleTone
Trace_072.csv,-65.71,-81.39016949,15.68016949,467566459.9,SingleTone
Trace_073.csv,-66.1046831,-81.59011299,15.4854299,467545309.3,SingleTone
Trace_074.csv,-66.05417544,-81.3119209,15.25774547,467545309.3,SingleTone
Trace_075.csv,-65.43788783,-81.08485876,15.64697093,467566459.9,SingleTone
Trace_076.csv,-66.24124113,-81.62389831,15.38265717,467553769.5,SingleTone
Trace_077.csv,-65.76312132,-81.19039548,15.42727416,467557999.7,SingleTone
Trace_078.csv,-65.81454759,-81.20711864,15.39257105,467562229.8,SingleTone
Trace_079.csv,-65.6411385,-81.13378531,15.49264681,467553769.5,SingleTone
Trace_080.csv,-65.68244048,-81.2,15.51755952,467557999.7,SingleTone
Trace_081.csv,-65.4686135,-80.85079096,15.38217746,467553769.5,SingleTone
Trace_082.csv,-65.4030314,-81.0219209,15.6188895,467566459.9,SingleTone
Trace_083.csv,-65.58511765,-81.28299435,15.6978767,467566459.9,SingleTone
Trace_084.csv,-65.68751781,-81.18960452,15.50208671,467566459.9,SingleTone
Trace_085.csv,-65.50195889,-80.86079096,15.35883207,467557999.7,SingleTone
Trace_086.csv,-65.35813539,-81.29655367,15.93841828,467574920.1,SingleTone
Trace_087.csv,-65.70447709,-81.26819209,15.563715,467549539.4,SingleTone
Trace_088.csv,-65.84643611,-81.37169492,15.52525881,467566459.9,SingleTone
Trace_089.csv,-65.44841596,-81.0680791,15.61966313,467566459.9,SingleTone
Trace_090.csv,-65.52257177,-81.23841808,15.71584631,467553769.5,SingleTone
Trace_091.csv,-65.80865407,-81.36553672,15.55688265,467557999.7,SingleTone
Trace_092.csv,-65.50144078,-81.13237288,15.6309321,467549539.4,SingleTone
Trace_093.csv,-65.5895104,-81.22847458,15.63896417,467557999.7,SingleTone
Trace_094.csv,-65.40906363,-81.16564972,15.75658609,467562229.8,SingleTone
Trace_095.csv,-65.53186962,-81.12514124,15.59327162,467553769.5,SingleTone
Trace_096.csv,-65.8390684,-81.12581921,15.28675081,467557999.7,SingleTone
Trace_097.csv,-65.89666667,-81.27711864,15.38045198,467553769.5,SingleTone
Trace_098.csv,-65.59747585,-81.12112994,15.5236541,467562229.8,SingleTone
Trace_099.csv,-66.08941793,-81.51316384,15.42374591,467562229.8,SingleTone
Trace_100.csv,-65.75033533,-81.28011299,15.52977767,467562229.8,SingleTone
Trace_001.csv,-63.60409091,-77.11542373,13.51133282,467557999.7,Sweep
Trace_002.csv,-73.44049779,-87.2940678,13.85357001,467562229.8,Sweep
Trace_003.csv,-73.44622642,-86.6839548,13.23772839,467583380.4,Sweep
Trace_004.csv,-72.51416573,-85.68502825,13.17086252,467562229.8,Sweep
Trace_005.csv,-73.11437152,-86.96757062,13.8531991,467562229.8,Sweep
Trace_006.csv,-73.35828638,-86.59107345,13.23278706,467553769.5,Sweep
Trace_007.csv,-72.33652989,-86.02344633,13.68691643,467557999.7,Sweep
Trace_008.csv,-73.30321272,-87.22813559,13.92492287,467570690,Sweep
Trace_009.csv,-74.08683696,-87.66045198,13.57361502,467566459.9,Sweep
Trace_010.csv,-72.77044743,-86.67768362,13.90723619,467536849,Sweep
Trace_011.csv,-73.08896629,-86.65689266,13.56792636,467557999.7,Sweep
Trace_012.csv,-73.72877095,-87.02141243,13.29264148,467557999.7,Sweep
Trace_013.csv,-73.4446645,-87.33903955,13.89437505,467549539.4,Sweep
Trace_014.csv,-73.30904709,-87.30949153,14.00044444,467528388.8,Sweep
Trace_015.csv,-73.52144812,-86.88163842,13.3601903,467557999.7,Sweep
Trace_016.csv,-73.24400442,-87.20824859,13.96424416,467579150.3,Sweep
Trace_017.csv,-73.0650576,-86.89237288,13.82731528,467583380.4,Sweep
Trace_018.csv,-73.27006674,-86.88231638,13.61224964,467549539.4,Sweep
Trace_019.csv,-73.21899001,-87.10949153,13.89050151,467553769.5,Sweep
Trace_020.csv,-73.38188053,-87.21638418,13.83450365,467553769.5,Sweep
Trace_021.csv,-73.34647386,-87.01248588,13.66601202,467557999.7,Sweep
Trace_022.csv,-73.73451923,-87.52677966,13.79226043,467566459.9,Sweep
Trace_023.csv,-73.20420814,-86.80745763,13.60324948,467549539.4,Sweep
Trace_024.csv,-73.11956867,-86.2380226,13.11845393,467553769.5,Sweep
Trace_025.csv,-73.34764967,-87.16146893,13.81381926,467566459.9,Sweep
Trace_026.csv,-73.50181922,-86.79389831,13.29207908,467583380.4,Sweep
Trace_027.csv,-72.59113208,-86.16824859,13.57711651,467557999.7,Sweep
Trace_028.csv,-73.1854355,-87.08180791,13.89637241,467570690,Sweep
Trace_029.csv,-74.14425137,-87.40519774,13.26094637,467549539.4,Sweep
Trace_030.csv,-72.65599769,-86.35423729,13.69823959,467562229.8,Sweep
Trace_031.csv,-73.35369565,-87.40858757,14.05489192,467541079.2,Sweep
Trace_032.csv,-73.71413019,-87.07028249,13.3561523,467557999.7,Sweep
Trace_033.csv,-72.6059727,-86.37892655,13.77295386,467562229.8,Sweep
Trace_034.csv,-73.71139335,-87.53553672,13.82414337,467545309.3,Sweep
Trace_035.csv,-74.01664829,-87.40966102,13.39301273,467579150.3,Sweep
Trace_036.csv,-73.63237581,-87.83389831,14.2015225,467566459.9,Sweep
Trace_037.csv,-73.52338907,-87.28474576,13.76135669,467553769.5,Sweep
Trace_038.csv,-73.49974389,-86.63067797,13.13093408,467566459.9,Sweep
Trace_039.csv,-73.55967069,-87.70237288,14.14270219,467545309.3,Sweep
Trace_040.csv,-73.0789667,-87.09056497,14.01159827,467553769.5,Sweep
Trace_041.csv,-72.92062791,-86.3059322,13.3853043,467570690,Sweep
Trace_042.csv,-73.45112459,-87.33248588,13.88136129,467562229.8,Sweep
Trace_043.csv,-74.03810515,-87.95864407,13.92053892,467553769.5,Sweep
Trace_044.csv,-72.62064,-86.33175141,13.71111141,467562229.8,Sweep
Trace_045.csv,-73.45864745,-87.50225989,14.04361244,467549539.4,Sweep
Trace_046.csv,-74.18316886,-87.45542373,13.27225487,467541079.2,Sweep
Trace_047.csv,-72.11863799,-85.84847458,13.72983658,467549539.4,Sweep
Trace_048.csv,-72.97707778,-86.6580226,13.68094482,467549539.4,Sweep
Trace_049.csv,-74.09944201,-87.35700565,13.25756364,467574920.1,Sweep
Trace_050.csv,-73.608716,-87.47090395,13.86218796,467545309.3,Sweep
Trace_051.csv,-73.68394475,-87.33864407,13.65469932,467562229.8,Sweep
Trace_052.csv,-73.50120413,-86.62073446,13.11953033,467557999.7,Sweep
Trace_053.csv,-73.56395856,-87.54022599,13.97626743,467562229.8,Sweep
Trace_054.csv,-73.95197624,-88.0680226,14.11604636,467545309.3,Sweep
Trace_055.csv,-73.28453089,-86.57169492,13.28716402,467557999.7,Sweep
Trace_056.csv,-73.74162459,-88.02610169,14.28447711,467562229.8,Sweep
Trace_057.csv,-74.0124622,-87.91062147,13.89815927,467566459.9,Sweep
Trace_058.csv,-72.59647474,-86.08220339,13.48572865,467566459.9,Sweep
Trace_059.csv,-73.37651007,-87.0559322,13.67942214,467557999.7,Sweep
Trace_060.csv,-74.0601862,-87.73649718,13.67631098,467545309.3,Sweep
Trace_061.csv,-73.01658863,-87.03485876,14.01827013,467574920.2,Sweep
Trace_062.csv,-73.55078775,-87.31785311,13.76706536,467557999.7,Sweep
Trace_063.csv,-73.64754824,-87.22022599,13.57267775,467536849.1,Sweep
Trace_064.csv,-73.28688488,-87.11666667,13.82978179,467541079.2,Sweep
Trace_065.csv,-73.14463636,-87.29468927,14.1500529,467566459.9,Sweep
Trace_066.csv,-73.74283041,-87.04666667,13.30383626,467553769.6,Sweep
Trace_067.csv,-73.64757609,-87.6959887,14.04841261,467553769.5,Sweep
Trace_068.csv,-73.33625422,-87.16237288,13.82611866,467566459.9,Sweep
Trace_069.csv,-73.19668598,-86.69282486,13.49613888,467541079.2,Sweep
Trace_070.csv,-73.56526726,-87.05305085,13.48778359,467528388.8,Sweep
Trace_071.csv,-73.55837958,-87.47282486,13.91444528,467553769.5,Sweep
Trace_072.csv,-72.95711316,-86.31728814,13.36017497,467528388.9,Sweep
Trace_073.csv,-73.40917401,-87.54711864,14.13794464,467566459.9,Sweep
Trace_074.csv,-73.75925884,-87.2619209,13.50266207,467557999.7,Sweep
Trace_075.csv,-72.92517089,-86.78367232,13.85850142,467574920.2,Sweep
Trace_076.csv,-73.25005417,-86.95169492,13.70164074,467562229.8,Sweep
Trace_077.csv,-73.94368481,-87.12384181,13.180157,467562229.8,Sweep
Trace_078.csv,-73.33489773,-87.64446328,14.30956555,467536849.1,Sweep
Trace_079.csv,-73.2751938,-87.49694915,14.22175535,467545309.3,Sweep
Trace_080.csv,-73.59217098,-86.93711864,13.34494767,467566459.9,Sweep
Trace_081.csv,-73.77148822,-87.48858757,13.71709935,467528388.8,Sweep
Trace_082.csv,-73.33556561,-86.92440678,13.58884117,467562229.8,Sweep
Trace_083.csv,-72.78095519,-86.49621469,13.7152595,467545309.3,Sweep
Trace_084.csv,-73.45723427,-87.66463277,14.2073985,467562229.8,Sweep
Trace_085.csv,-74.15636964,-87.81310734,13.65673771,467549539.4,Sweep
Trace_086.csv,-72.91202055,-86.37355932,13.46153877,467583380.4,Sweep
Trace_087.csv,-73.5963587,-87.61502825,14.01866955,467532619,Sweep
Trace_088.csv,-74.01614512,-87.49548023,13.4793351,467528388.8,Sweep
Trace_089.csv,-73.908,-88.09723164,14.18923164,467562229.8,Sweep
Trace_090.csv,-73.3314819,-87.15677966,13.82529776,467562229.8,Sweep
Trace_091.csv,-73.29787703,-86.50045198,13.20257495,467562229.8,Sweep
Trace_092.csv,-73.61150881,-87.60457627,13.99306746,467574920.2,Sweep
Trace_093.csv,-74.26408141,-87.75502825,13.49094684,467545309.3,Sweep
Trace_094.csv,-73.01079596,-86.99542373,13.98462776,467574920.1,Sweep
Trace_095.csv,-73.45111354,-87.34367232,13.89255878,467570690,Sweep
Trace_096.csv,-73.72167051,-87.14463277,13.42296226,467566459.9,Sweep
Trace_097.csv,-73.50723987,-87.6580226,14.15078273,467566459.9,Sweep
Trace_098.csv,-73.30329621,-87.33723164,14.03393542,467557999.7,Sweep
Trace_099.csv,-73.48586047,-86.92073446,13.434874,467553769.5,Sweep
Trace_100.csv,-73.38785078,-87.38480226,13.99695148,467553769.5,Sweep
Trace_001.csv,-53.42533416,-64.88649718,11.46116302,467549539.5,Gaussian
Trace_002.csv,-71.29579634,-95.34858757,24.05279123,467579150.3,Gaussian
Trace_003.csv,-70.90477901,-95.40141243,24.49663342,467549539.4,Gaussian
Trace_004.csv,-71.73140584,-95.67435028,23.94294445,467583380.4,Gaussian
Trace_005.csv,-71.51122085,-95.39152542,23.88030457,467553769.5,Gaussian
Trace_006.csv,-71.37472798,-95.27531073,23.90058276,467536849,Gaussian
Trace_007.csv,-70.37655541,-95.21762712,24.84107171,467536849,Gaussian
Trace_008.csv,-71.05110966,-95.14101695,24.08990729,467541079.2,Gaussian
Trace_009.csv,-72.97912449,-95.61220339,22.6330789,467579150.2,Gaussian
Trace_010.csv,-71.35479434,-95.3359322,23.98113786,467562229.8,Gaussian
Trace_011.csv,-72.04929032,-95.48943503,23.44014471,467570690,Gaussian
Trace_012.csv,-71.22580603,-95.55435028,24.32854425,467524158.7,Gaussian
Trace_013.csv,-71.60967192,-95.25553672,23.64586481,467541079.2,Gaussian
Trace_014.csv,-70.26597544,-95.28621469,25.02023925,467583380.4,Gaussian
Trace_015.csv,-71.85641333,-95.5620904,23.70567706,467519928.5,Gaussian
Trace_016.csv,-71.46480315,-95.3719774,23.90717425,467541079.2,Gaussian
Trace_017.csv,-72.43793325,-95.60508475,23.1671515,467574920.1,Gaussian
Trace_018.csv,-71.66307076,-95.65299435,23.98992359,467574920.2,Gaussian
Trace_019.csv,-71.43004049,-95.31,23.87995951,467557999.6,Gaussian
Trace_020.csv,-70.99403557,-95.41096045,24.41692488,467545309.3,Gaussian
Trace_021.csv,-69.9854386,-95.18881356,25.20337496,467536849,Gaussian
Trace_022.csv,-71.71078353,-95.50610169,23.79531816,467545309.3,Gaussian
Trace_023.csv,-70.42955903,-95.05915254,24.62959351,467528388.8,Gaussian
Trace_024.csv,-71.67913223,-95.54728814,23.8681559,467528388.8,Gaussian
Trace_025.csv,-70.63675307,-95.11949153,24.48273846,467557999.7,Gaussian
Trace_026.csv,-71.79306773,-95.29875706,23.50568933,467566459.9,Gaussian
Trace_027.csv,-72.35917105,-95.49672316,23.13755211,467549539.4,Gaussian
Trace_028.csv,-71.05956835,-95.22892655,24.16935821,467562229.8,Gaussian
Trace_029.csv,-71.69082228,-95.55333333,23.86251105,467570690,Gaussian
Trace_030.csv,-72.47965422,-95.72734463,23.24769041,467528388.8,Gaussian
Trace_031.csv,-71.13875834,-95.3240113,24.18525295,467528388.8,Gaussian
Trace_032.csv,-71.90807133,-95.70288136,23.79481002,467587610.5,Gaussian
Trace_033.csv,-71.42506579,-95.68638418,24.26131839,467570690,Gaussian
Trace_034.csv,-71.73676512,-95.76107345,24.02430833,467562229.8,Gaussian
Trace_035.csv,-71.17086895,-95.69435028,24.52348134,467566459.9,Gaussian
Trace_036.csv,-71.53478088,-95.40536723,23.87058636,467583380.4,Gaussian
Trace_037.csv,-71.63140808,-95.30960452,23.67819644,467557999.7,Gaussian
Trace_038.csv,-71.49592437,-95.38785311,23.89192874,467545309.3,Gaussian
Trace_039.csv,-71.09654179,-95.13903955,24.04249776,467587610.5,Gaussian
Trace_040.csv,-72.29764249,-95.82983051,23.53218802,467574920.2,Gaussian
Trace_041.csv,-71.71453425,-95.52468927,23.81015502,467562229.8,Gaussian
Trace_042.csv,-71.40867028,-95.51169492,24.10302463,467553769.6,Gaussian
Trace_043.csv,-71.64515748,-95.51079096,23.86563348,467562229.8,Gaussian
Trace_044.csv,-71.56472441,-95.39949153,23.83476712,467566459.9,Gaussian
Trace_045.csv,-71.70337893,-95.17096045,23.46758152,467486087.7,Gaussian
Trace_046.csv,-70.76435135,-95.29293785,24.5285865,467566459.9,Gaussian
Trace_047.csv,-70.75787919,-95.47180791,24.71392871,467574920.2,Gaussian
