Trace,Signal Power (dBm),Noise Floor (dBm),SNR (dB),Edge Frequency Avg (Hz),Condition
Trace_067.csv,-85.16168675,-96.39107345,11.2293867,467557999.7,Clear
Trace_068.csv,-85.08028523,-96.25378531,11.17350008,467557999.7,Clear
Trace_069.csv,-85.50880795,-96.65813559,11.14932765,467557999.7,Clear
Trace_070.csv,-85.3945812,-96.48751412,11.09293293,467566459.9,Clear
Trace_071.csv,-85.45996516,-96.66237288,11.20240772,467566459.9,Clear
Trace_072.csv,-85.3209772,-96.61276836,11.29179116,467566459.9,Clear
Trace_073.csv,-85.54234295,-96.70361582,11.16127287,467566459.9,Clear
Trace_074.csv,-85.3152451,-96.33067797,11.01543287,467557999.7,Clear
Trace_075.csv,-85.34418251,-96.62887006,11.28468755,467557999.7,Clear
Trace_076.csv,-85.80005102,-96.70581921,10.90576819,467557999.7,Clear
Trace_077.csv,-85.85401681,-96.67677966,10.82276285,467562229.8,Clear
Trace_078.csv,-85.34842803,-96.46372881,11.11530078,467566459.9,Clear
Trace_079.csv,-85.92807131,-96.85338983,10.92531852,467566459.9,Clear
Trace_080.csv,-85.46478336,-96.57135593,11.10657257,467566459.9,Clear
Trace_081.csv,-85.33641815,-96.70225989,11.36584173,467557999.7,Clear
Trace_082.csv,-84.72185393,-96.31819209,11.59633816,467566459.9,Clear
Trace_083.csv,-84.89408293,-96.59864407,11.70456113,467566459.9,Clear
Trace_084.csv,-85.00768254,-96.65587571,11.64819317,467557999.7,Clear
Trace_085.csv,-84.4647138,-96.02050847,11.55579467,467566459.9,Clear
Trace_086.csv,-84.48093645,-96.43485876,11.9539223,467566459.9,Clear
Trace_087.csv,-85.10622735,-96.52649718,11.42026983,467562229.8,Clear
Trace_088.csv,-85.08165275,-96.51022599,11.42857323,467566459.9,Clear
Trace_089.csv,-85.40685619,-96.5039548,11.09709861,467562229.8,Clear
Trace_090.csv,-84.82742373,-96.24050847,11.41308475,467557999.7,Clear
Trace_091.csv,-85.33543189,-96.32429379,10.98886189,467557999.7,Clear
Trace_092.csv,-85.56335505,-96.67779661,11.11444156,467566459.9,Clear
Trace_093.csv,-85.07013491,-96.13248588,11.06235097,467557999.7,Clear
Trace_094.csv,-85.56691667,-96.52112994,10.95421328,467566459.9,Clear
Trace_095.csv,-84.74545145,-96.2740113,11.52855985,467566459.9,Clear
Trace_096.csv,-84.94696398,-96.23836158,11.2913976,467557999.7,Clear
Trace_097.csv,-84.70246528,-96.31531073,11.61284546,467562229.8,Clear
Trace_098.csv,-85.11790083,-96.40915254,11.29125172,467562229.8,Clear
Trace_099.csv,-85.22379249,-96.42457627,11.20078378,467557999.7,Clear
Trace_100.csv,-85.6634331,-96.48124294,10.81780984,467566459.9,Clear
Trace_001.csv,-73.42974227,-82.63429379,9.204551517,467562229.8,SingleTone
Trace_002.csv,-80.87424967,-94.44327684,13.56902717,467557999.7,SingleTone
Trace_003.csv,-80.73481586,-94.38169492,13.64687905,467566459.9,SingleTone
Trace_004.csv,-80.47354223,-93.83581921,13.36227697,467566459.9,SingleTone
Trace_005.csv,-80.71445205,-93.87355932,13.15910727,467562229.8,SingleTone
Trace_006.csv,-81.1717033,-94.28474576,13.11304247,467553769.5,SingleTone
Trace_007.csv,-80.58918621,-93.75101695,13.16183074,467566459.9,SingleTone
Trace_008.csv,-80.57828767,-93.99118644,13.41289877,467549539.4,SingleTone
Trace_009.csv,-80.46,-93.7680226,13.3080226,467553769.5,SingleTone
Trace_010.csv,-80.19950495,-93.64276836,13.44326341,467574920.1,SingleTone
Trace_011.csv,-80.6714267,-94.00474576,13.33331906,467570690,SingleTone
Trace_012.csv,-80.85962466,-94.07,13.21037534,467566459.9,SingleTone
Trace_013.csv,-80.44279891,-94.16305085,13.72025193,467557999.7,SingleTone
Trace_014.csv,-80.48224764,-94.03118644,13.5489388,467566459.9,SingleTone
Trace_015.csv,-80.85165517,-94.00474576,13.15309059,467562229.8,SingleTone
Trace_016.csv,-80.0197619,-93.57666667,13.55690476,467566459.9,SingleTone
Trace_017.csv,-80.82472678,-94.23621469,13.41148791,467557999.7,SingleTone
Trace_018.csv,-80.68546875,-93.94898305,13.2635143,467562229.8,SingleTone
Trace_019.csv,-80.85270748,-93.92813559,13.07542811,467570690,SingleTone
Trace_020.csv,-80.72216667,-93.80423729,13.08207062,467562229.8,SingleTone
Trace_021.csv,-80.27499312,-93.89169492,13.61670179,467557999.7,SingleTone
Trace_022.csv,-80.98694102,-93.97937853,12.99243752,467562229.8,SingleTone
Trace_023.csv,-81.14,-94.2200565,13.0800565,467566459.9,SingleTone
Trace_024.csv,-80.92017711,-93.9880791,13.06790198,467557999.7,SingleTone
Trace_025.csv,-80.81194715,-93.93186441,13.11991726,467562229.8,SingleTone
Trace_026.csv,-80.66928169,-94.15903955,13.48975786,467562229.8,SingleTone
Trace_027.csv,-80.52820477,-93.96581921,13.43761444,467557999.7,SingleTone
Trace_028.csv,-81.10119403,-94.33853107,13.23733704,467562229.8,SingleTone
Trace_029.csv,-81.04526603,-94.32553672,13.28027069,467570690,SingleTone
Trace_030.csv,-80.28084605,-94.02909605,13.74825,467562229.8,SingleTone
Trace_031.csv,-80.64295198,-94.03412429,13.39117232,467566459.9,SingleTone
Trace_032.csv,-80.97133245,-94.35129944,13.37996698,467562229.8,SingleTone
Trace_033.csv,-80.75581619,-94.09581921,13.34000302,467570690,SingleTone
Trace_034.csv,-81.24,-94.27158192,13.03158192,467557999.7,SingleTone
Trace_035.csv,-80.55655451,-93.87621469,13.31966018,467566459.9,SingleTone
Trace_036.csv,-80.22864672,-93.74621469,13.51756797,467557999.7,SingleTone
Trace_037.csv,-80.50632022,-94.13774011,13.63141989,467562229.8,SingleTone
Trace_038.csv,-80.80350559,-93.93559322,13.13208763,467562229.8,SingleTone
Trace_039.csv,-80.87758953,-93.93418079,13.05659126,467566459.9,SingleTone
Trace_040.csv,-81.19213115,-94.17158192,12.97945077,467566459.9,SingleTone
Trace_041.csv,-80.81386364,-94.23248588,13.41862224,467570690,SingleTone
Trace_042.csv,-80.86556999,-94.43090395,13.56533397,467562229.8,SingleTone
Trace_043.csv,-80.72504373,-94.07,13.34495627,467566459.9,SingleTone
Trace_044.csv,-80.92126565,-94.14389831,13.22263266,467570690,SingleTone
Trace_045.csv,-80.97527443,-93.9179661,12.94269167,467557999.7,SingleTone
Trace_046.csv,-80.78802817,-94.29751412,13.50948596,467566459.9,SingleTone
Trace_047.csv,-80.67166897,-94.04033898,13.36867002,467574920.1,SingleTone
Trace_048.csv,-80.31635581,-93.87536723,13.55901142,467570690,SingleTone
Trace_049.csv,-80.77475676,-93.93118644,13.15642968,467557999.7,SingleTone
Trace_050.csv,-80.85201102,-94.13451977,13.28250875,467570690,SingleTone
Trace_051.csv,-80.73839286,-94.11242938,13.37403652,467562229.8,SingleTone
Trace_052.csv,-80.7424328,-94.06751412,13.32508133,467562229.8,SingleTone
Trace_053.csv,-80.47029086,-93.64265537,13.17236451,467570690,SingleTone
Trace_054.csv,-80.47262003,-93.60672316,13.13410314,467562229.8,SingleTone
Trace_055.csv,-80.67817935,-93.89587571,13.21769636,467570690,SingleTone
Trace_056.csv,-80.76226902,-94.05491525,13.29264623,467566459.9,SingleTone
Trace_057.csv,-80.52753868,-93.78960452,13.26206584,467566459.9,SingleTone
Trace_058.csv,-80.92941813,-94.2399435,13.31052537,467557999.7,SingleTone
Trace_059.csv,-80.55131397,-94.18288136,13.63156739,467557999.7,SingleTone
Trace_060.csv,-80.91975543,-94.06096045,13.14120502,467557999.7,SingleTone
Trace_061.csv,-80.30190141,-93.63152542,13.32962402,467553769.5,SingleTone
Trace_062.csv,-80.59922438,-93.65717514,13.05795076,467574920.1,SingleTone
Trace_063.csv,-80.34177531,-93.5579096,13.21613429,467557999.7,SingleTone
Trace_064.csv,-80.80042466,-93.92559322,13.12516856,467566459.9,SingleTone
Trace_065.csv,-80.64717631,-93.77700565,13.12982934,467557999.7,SingleTone
Trace_066.csv,-80.76151634,-93.82186441,13.06034807,467557999.7,SingleTone
Trace_067.csv,-80.65291209,-93.87265537,13.21974328,467566459.9,SingleTone
Trace_068.csv,-80.6988478,-93.92440678,13.22555898,467566459.9,SingleTone
Trace_069.csv,-80.96384106,-93.91022599,12.94638493,467566459.9,SingleTone
Trace_070.csv,-80.6820433,-93.88446328,13.20241998,467562229.8,SingleTone
Trace_071.csv,-80.44401122,-93.86734463,13.42333341,467557999.7,SingleTone
Trace_072.csv,-80.59103448,-93.91412429,13.32308981,467557999.7,SingleTone
Trace_073.csv,-80.2561057,-93.77,13.5138943,467557999.7,SingleTone
Trace_074.csv,-80.43499331,-93.87621469,13.44122138,467566459.9,SingleTone
Trace_075.csv,-80.50568493,-93.76062147,13.25493654,467562229.8,SingleTone
Trace_076.csv,-80.37061885,-93.95028249,13.57966364,467557999.7,SingleTone
Trace_077.csv,-80.38151639,-93.7600565,13.3785401,467549539.4,SingleTone
Trace_078.csv,-80.41706537,-93.77440678,13.35734141,467557999.7,SingleTone
Trace_079.csv,-80.4966156,-93.72858757,13.23197197,467553769.5,SingleTone
Trace_080.csv,-81.1004607,-94.16163842,13.06117771,467574920.1,SingleTone
Trace_081.csv,-81.22644351,-94.47898305,13.25253954,467557999.7,SingleTone
Trace_082.csv,-81.39944297,-94.52531073,13.12586776,467570690,SingleTone
Trace_083.csv,-80.87505007,-94.42943503,13.55438496,467553769.5,SingleTone
Trace_084.csv,-80.65491098,-94.12706215,13.47215117,467566459.9,SingleTone
Trace_085.csv,-81.2185064,-94.42451977,13.20601337,467566459.9,SingleTone
Trace_086.csv,-81.27726542,-94.38932203,13.11205662,467557999.7,SingleTone
Trace_087.csv,-81.10443106,-94.40129944,13.29686838,467557999.7,SingleTone
Trace_088.csv,-80.8278352,-94.2120904,13.3842552,467570690,SingleTone
Trace_089.csv,-80.58504323,-94.13542373,13.5503805,467562229.8,SingleTone
Trace_090.csv,-81.08129781,-94.18418079,13.10288298,467570690,SingleTone
Trace_091.csv,-80.85588477,-94.28367232,13.42778754,467557999.7,SingleTone
Trace_092.csv,-80.93383289,-94.06096045,13.12712756,467570690,SingleTone
Trace_093.csv,-81.21385445,-94.44242938,13.22857493,467566459.9,SingleTone
Trace_094.csv,-80.82427408,-94.34576271,13.52148863,467570690,SingleTone
Trace_095.csv,-80.97029006,-94.23898305,13.268693,467566459.9,SingleTone
Trace_096.csv,-81.08272237,-94.43451977,13.3517974,467562229.8,SingleTone
Trace_097.csv,-80.77263374,-94.37508475,13.602451,467562229.8,SingleTone
Trace_098.csv,-80.98682203,-94.23576271,13.24894068,467562229.8,SingleTone
Trace_099.csv,-80.98837147,-94.18615819,13.19778673,467557999.7,SingleTone
Trace_100.csv,-80.82069307,-94.00282486,13.18213179,467557999.7,SingleTone
Trace_001.csv,-76.5734965,-89.21694915,12.64345265,467562229.8,Sweep
Trace_002.csv,-83.34811404,-95.04915254,11.70103851,467562229.8,Sweep
Trace_003.csv,-83.48310127,-95.0240678,11.54096653,467562229.8,Sweep
Trace_004.csv,-83.51683706,-95.13819209,11.62135503,467562229.8,Sweep
Trace_005.csv,-82.88801587,-94.6859322,11.79791633,467557999.7,Sweep
Trace_006.csv,-82.98849684,-94.91915254,11.93065571,467562229.8,Sweep
Trace_007.csv,-83.31530806,-94.99559322,11.68028516,467557999.6,Sweep
Trace_008.csv,-83.48177612,-95.08875706,11.60698094,467557999.7,Sweep
Trace_009.csv,-83.24267071,-95.04700565,11.80433494,467562229.8,Sweep
Trace_010.csv,-83.56427928,-95.06237288,11.4980936,467566459.9,Sweep
Trace_011.csv,-83.11646539,-94.76615819,11.6496928,467566459.9,Sweep
Trace_012.csv,-82.93184252,-94.71988701,11.78804449,467557999.7,Sweep
Trace_013.csv,-83.31789634,-94.92288136,11.60498501,467570690,Sweep
Trace_014.csv,-83.34067873,-95.0379096,11.69723087,467557999.7,Sweep
Trace_015.csv,-83.30131988,-95.00389831,11.70257843,467566459.9,Sweep
Trace_016.csv,-83.41953271,-94.84819209,11.42865938,467553769.5,Sweep
Trace_017.csv,-83.51027821,-94.98864407,11.47836586,467562229.8,Sweep
Trace_018.csv,-83.79849085,-95.21322034,11.41472949,467557999.7,Sweep
Trace_019.csv,-83.38249605,-94.83615819,11.45366214,467562229.8,Sweep
Trace_020.csv,-83.60753968,-95.12293785,11.51539817,467570690,Sweep
Trace_021.csv,-82.89025197,-94.64028249,11.75003052,467562229.8,Sweep
Trace_022.csv,-83.35034976,-94.92016949,11.56981973,467562229.8,Sweep
Trace_023.csv,-82.80044547,-94.70632768,11.90588222,467557999.7,Sweep
Trace_024.csv,-82.89950893,-94.97655367,12.07704474,467553769.5,Sweep
Trace_025.csv,-83.27149773,-94.93129944,11.6598017,467562229.8,Sweep
Trace_026.csv,-82.99682443,-94.70355932,11.70673489,467553769.5,Sweep
Trace_027.csv,-82.88553292,-94.64553672,11.76000381,467562229.8,Sweep
Trace_028.csv,-83.29029508,-94.93853107,11.64823599,467562229.8,Sweep
Trace_029.csv,-83.33132258,-94.85785311,11.52653053,467562229.8,Sweep
Trace_030.csv,-83.50115265,-94.96875706,11.46760441,467566459.9,Sweep
Trace_031.csv,-83.35105939,-95.08118644,11.73012705,467579150.3,Sweep
Trace_032.csv,-83.212,-94.88220339,11.67020339,467557999.7,Sweep
Trace_033.csv,-83.66087302,-95.21706215,11.55618913,467566459.9,Sweep
Trace_034.csv,-83.35238782,-94.79717514,11.44478732,467562229.8,Sweep
Trace_035.csv,-83.06125212,-94.90870056,11.84744845,467566459.9,Sweep
Trace_036.csv,-83.86713128,-94.99045198,11.1233207,467566459.9,Sweep
Trace_037.csv,-83.2479803,-95.14774011,11.89975982,467562229.8,Sweep
Trace_038.csv,-83.73697248,-95.28282486,11.54585238,467562229.8,Sweep
Trace_039.csv,-83.40012132,-95.13028249,11.73016117,467562229.8,Sweep
Trace_040.csv,-83.50213636,-95.13638418,11.63424782,467557999.7,Sweep
Trace_041.csv,-83.376733,-95.12728814,11.75055513,467557999.7,Sweep
Trace_042.csv,-83.31293624,-94.99118644,11.6782502,467562229.8,Sweep
Trace_043.csv,-83.15677116,-94.94333333,11.78656217,467562229.8,Sweep
Trace_044.csv,-83.47198748,-94.99949153,11.52750404,467553769.5,Sweep
Trace_045.csv,-83.51018692,-95.03836158,11.52817467,467566459.9,Sweep
Trace_046.csv,-83.79808282,-95.35180791,11.55372509,467557999.7,Sweep
Trace_047.csv,-83.57735577,-95.06677966,11.48942389,467557999.7,Sweep
Trace_048.csv,-83.456864,-94.8579661,11.4011021,467566459.9,Sweep
Trace_049.csv,-83.47688291,-94.98265537,11.50577246,467566459.9,Sweep
Trace_050.csv,-83.41357143,-94.9920339,11.57846247,467553769.5,Sweep
Trace_051.csv,-83.32060956,-94.87615819,11.55554864,467566459.9,Sweep
Trace_052.csv,-83.42704731,-94.98734463,11.56029732,467562229.8,Sweep
Trace_053.csv,-83.26105882,-94.9859322,11.72487338,467562229.8,Sweep
Trace_054.csv,-83.53035714,-94.80694915,11.27659201,467557999.7,Sweep
Trace_055.csv,-83.13220635,-94.74050847,11.60830213,467566459.9,Sweep
Trace_056.csv,-83.10977346,-94.80768362,11.69791015,467557999.7,Sweep
Trace_057.csv,-83.44732689,-94.94237288,11.49504599,467562229.8,Sweep
Trace_058.csv,-83.31528505,-94.82762712,11.51234206,467557999.7,Sweep
Trace_059.csv,-83.7158296,-95.02,11.3041704,467562229.8,Sweep
Trace_060.csv,-83.6354321,-95.00028249,11.36485039,467557999.7,Sweep
Trace_061.csv,-83.21199346,-94.98536723,11.77337377,467557999.7,Sweep
Trace_062.csv,-83.76194234,-94.94553672,11.18359439,467562229.8,Sweep
Trace_063.csv,-83.46947683,-94.94412429,11.47464746,467566459.9,Sweep
Trace_064.csv,-83.70341014,-95.27429379,11.57088365,467566459.9,Sweep
Trace_065.csv,-83.2672524,-95.03711864,11.76986625,467557999.7,Sweep
Trace_066.csv,-83.57202399,-95.08367232,11.51164833,467557999.7,Sweep
Trace_067.csv,-83.4542812,-94.89457627,11.44029507,467562229.8,Sweep
Trace_068.csv,-83.02962349,-94.67892655,11.64930306,467557999.6,Sweep
Trace_069.csv,-83.17425954,-94.58186441,11.40760486,467553769.5,Sweep
Trace_070.csv,-83.41495562,-95.10175141,11.68679579,467562229.8,Sweep
Trace_071.csv,-82.78482301,-94.42943503,11.64461202,467557999.7,Sweep
Trace_072.csv,-83.381994,-95.29225989,11.91026588,467562229.8,Sweep
Trace_073.csv,-83.42321267,-95.02180791,11.59859524,467557999.7,Sweep
Trace_074.csv,-83.48973725,-94.8860452,11.39630795,467562229.8,Sweep
Trace_075.csv,-83.25789639,-94.67745763,11.41956124,467566459.9,Sweep
Trace_076.csv,-83.64096215,-95.07271186,11.43174972,467557999.7,Sweep
Trace_077.csv,-83.25022013,-94.84966102,11.59944089,467562229.8,Sweep
Trace_078.csv,-83.34956044,-94.81915254,11.4695921,467562229.8,Sweep
Trace_079.csv,-83.5786646,-94.8519774,11.2733128,467579150.3,Sweep
Trace_080.csv,-82.96869291,-94.64429379,11.67560087,467562229.8,Sweep
Trace_081.csv,-83.60515702,-94.98141243,11.3762554,467566459.9,Sweep
Trace_082.csv,-83.0811859,-94.76084746,11.67966156,467562229.8,Sweep
Trace_083.csv,-83.5922084,-95.03858757,11.44637917,467562229.8,Sweep
Trace_084.csv,-83.1196944,-94.8260452,11.7063508,467562229.8,Sweep
Trace_085.csv,-83.59062402,-95.27225989,11.68163586,467562229.8,Sweep
Trace_086.csv,-83.29182125,-94.91237288,11.62055163,467562229.8,Sweep
Trace_087.csv,-83.14666667,-95.03977401,11.89310734,467562229.8,Sweep
Trace_088.csv,-83.2726875,-95.08485876,11.81217126,467557999.7,Sweep
Trace_089.csv,-83.61339678,-95.35163842,11.73824164,467566459.9,Sweep
Trace_090.csv,-83.28836582,-95.01553672,11.72717091,467557999.7,Sweep
Trace_091.csv,-83.47438356,-95.13214689,11.65776333,467579150.3,Sweep
Trace_092.csv,-83.45294852,-94.86141243,11.40846391,467562229.8,Sweep
Trace_093.csv,-83.42648649,-95.12768362,11.70119713,467557999.7,Sweep
Trace_094.csv,-83.54767123,-95.27621469,11.72854346,467562229.8,Sweep
Trace_095.csv,-83.12396411,-94.92033898,11.79637487,467553769.5,Sweep
Trace_096.csv,-83.3136,-94.81627119,11.50267119,467562229.8,Sweep
Trace_097.csv,-83.26544586,-95.19677966,11.9313338,467562229.8,Sweep
Trace_098.csv,-83.42351988,-95.25672316,11.83320328,467566459.9,Sweep
Trace_099.csv,-83.12744755,-94.85813559,11.73068804,467562229.8,Sweep
Trace_100.csv,-83.29174528,-94.80327684,11.51153155,467566459.9,Sweep
Trace_001.csv,-71.56024902,-82.82163842,11.2613894,467557999.7,Gaussian
Trace_002.csv,-81.40849508,-95.95638418,14.5478891,467557999.7,Gaussian
Trace_003.csv,-81.04241713,-95.92028249,14.87786536,467562229.8,Gaussian
Trace_004.csv,-81.45023944,-95.98327684,14.5330374,467553769.5,Gaussian
Trace_005.csv,-81.10464489,-95.88423729,14.7795924,467570690,Gaussian
Trace_006.csv,-81.810875,-96.21655367,14.40567867,467570690,Gaussian
Trace_007.csv,-81.83021008,-96.22728814,14.39707805,467557999.7,Gaussian
Trace_008.csv,-81.01825444,-95.33774011,14.31948568,467553769.5,Gaussian
Trace_009.csv,-81.5515812,-96.05248588,14.50090468,467566459.9,Gaussian
Trace_010.csv,-81.54218003,-95.71672316,14.17454314,467562229.8,Gaussian
Trace_011.csv,-81.01750729,-95.80372881,14.78622152,467557999.7,Gaussian
Trace_012.csv,-81.1830163,-96.15655367,14.97353737,467566459.9,Gaussian
Trace_013.csv,-81.20123386,-95.5020339,14.30080004,467557999.7,Gaussian
Trace_014.csv,-80.87107383,-95.73734463,14.86627081,467562229.8,Gaussian
Trace_015.csv,-81.6667192,-95.99073446,14.32401527,467557999.7,Gaussian
Trace_016.csv,-81.76078684,-95.87971751,14.11893068,467557999.7,Gaussian
Trace_017.csv,-80.73013433,-95.50158192,14.77144759,467553769.5,Gaussian
Trace_018.csv,-81.16618976,-95.73960452,14.57341476,467566459.9,Gaussian
Trace_019.csv,-81.5995218,-95.95101695,14.35149515,467566459.9,Gaussian
Trace_020.csv,-80.82296081,-95.51316384,14.69020303,467574920.2,Gaussian
Trace_021.csv,-81.30706048,-95.71378531,14.40672483,467570690,Gaussian
Trace_022.csv,-81.22997155,-95.6739548,14.44398325,467557999.7,Gaussian
Trace_023.csv,-80.75011583,-95.48333333,14.7332175,467557999.7,Gaussian
Trace_024.csv,-82.00747283,-96.03265537,14.02518254,467553769.5,Gaussian
Trace_025.csv,-81.51199725,-95.67813559,14.16613835,467557999.7,Gaussian
Trace_026.csv,-81.59109091,-95.76898305,14.17789214,467566459.9,Gaussian
Trace_027.csv,-81.0569697,-95.87728814,14.82031844,467557999.7,Gaussian
Trace_028.csv,-81.27567423,-95.88864407,14.61296984,467553769.5,Gaussian
Trace_029.csv,-80.64930801,-95.52129944,14.87199143,467562229.8,Gaussian
Trace_030.csv,-81.3612786,-95.87446328,14.51318468,467562229.8,Gaussian
Trace_031.csv,-80.97922545,-95.72016949,14.74094404,467579150.3,Gaussian
Trace_032.csv,-82.00611342,-96.04881356,14.04270014,467557999.7,Gaussian
Trace_033.csv,-81.34947059,-95.73355932,14.38408873,467545309.3,Gaussian
Trace_034.csv,-81.22520833,-95.57180791,14.34659958,467570690,Gaussian
Trace_035.csv,-81.48660031,-95.71259887,14.22599856,467562229.8,Gaussian
Trace_036.csv,-81.54108434,-95.64672316,14.10563883,467570690,Gaussian
Trace_037.csv,-81.17275466,-95.82847458,14.65571991,467557999.7,Gaussian
Trace_038.csv,-81.72863053,-96.11542373,14.3867932,467562229.8,Gaussian
Trace_039.csv,-81.3359775,-95.88022599,14.54424849,467562229.8,Gaussian
Trace_040.csv,-81.76989164,-95.75813559,13.98824395,467574920.1,Gaussian
Trace_041.csv,-81.73826685,-95.80129944,14.06303258,467579150.3,Gaussian
Trace_042.csv,-81.3570442,-95.66813559,14.31109139,467566459.9,Gaussian
Trace_043.csv,-81.74688889,-95.99892655,14.25203766,467553769.5,Gaussian
Trace_044.csv,-81.98862411,-95.93570621,13.9470821,467562229.8,Gaussian
Trace_045.csv,-81.38635117,-96.03028249,14.64393132,467566459.9,Gaussian
Trace_046.csv,-82.13331921,-96.02694915,13.89362994,467566459.9,Gaussian
Trace_047.csv,-81.12960219,-95.47152542,14.34192323,467549539.4,Gaussian
Trace_048.csv,-80.72122478,-95.6040113,14.88278652,467574920.1,Gaussian
