Trace,Signal Power (dBm),Noise Floor (dBm),SNR (dB),Edge Frequency Avg (Hz),Condition
Trace_067.csv,-85.16168675,-96.39107345,11.2293867,467557999.7,Clear
Trace_068.csv,-85.08028523,-96.25378531,11.17350008,467557999.7,Clear
Trace_069.csv,-85.50880795,-96.65813559,11.14932765,467557999.7,Clear
Trace_070.csv,-85.3945812,-96.48751412,11.09293293,467566459.9,Clear
Trace_071.csv,-85.45996516,-96.66237288,11.20240772,467566459.9,Clear
Trace_072.csv,-85.3209772,-96.61276836,11.29179116,467566459.9,Clear
Trace_073.csv,-85.54234295,-96.70361582,11.16127287,467566459.9,Clear
Trace_074.csv,-85.3152451,-96.33067797,11.01543287,467557999.7,Clear
Trace_075.csv,-85.34418251,-96.62887006,11.28468755,467557999.7,Clear
Trace_076.csv,-85.80005102,-96.70581921,10.90576819,467557999.7,Clear
Trace_077.csv,-85.85401681,-96.67677966,10.82276285,467562229.8,Clear
Trace_078.csv,-85.34842803,-96.46372881,11.11530078,467566459.9,Clear
Trace_079.csv,-85.92807131,-96.85338983,10.92531852,467566459.9,Clear
Trace_080.csv,-85.46478336,-96.57135593,11.10657257,467566459.9,Clear
Trace_081.csv,-85.33641815,-96.70225989,11.36584173,467557999.7,Clear
Trace_082.csv,-84.72185393,-96.31819209,11.59633816,467566459.9,Clear
Trace_083.csv,-84.89408293,-96.59864407,11.70456113,467566459.9,Clear
Trace_084.csv,-85.00768254,-96.65587571,11.64819317,467557999.7,Clear
Trace_085.csv,-84.4647138,-96.02050847,11.55579467,467566459.9,Clear
Trace_086.csv,-84.48093645,-96.43485876,11.9539223,467566459.9,Clear
Trace_087.csv,-85.10622735,-96.52649718,11.42026983,467562229.8,Clear
Trace_088.csv,-85.08165275,-96.51022599,11.42857323,467566459.9,Clear
Trace_089.csv,-85.40685619,-96.5039548,11.09709861,467562229.8,Clear
Trace_090.csv,-84.82742373,-96.24050847,11.41308475,467557999.7,Clear
Trace_091.csv,-85.33543189,-96.32429379,10.98886189,467557999.7,Clear
Trace_092.csv,-85.56335505,-96.67779661,11.11444156,467566459.9,Clear
Trace_093.csv,-85.07013491,-96.13248588,11.06235097,467557999.7,Clear
Trace_094.csv,-85.56691667,-96.52112994,10.95421328,467566459.9,Clear
Trace_095.csv,-84.74545145,-96.2740113,11.52855985,467566459.9,Clear
Trace_096.csv,-84.94696398,-96.23836158,11.2913976,467557999.7,Clear
Trace_097.csv,-84.70246528,-96.31531073,11.61284546,467562229.8,Clear
Trace_098.csv,-85.11790083,-96.40915254,11.29125172,467562229.8,Clear
Trace_099.csv,-85.22379249,-96.42457627,11.20078378,467557999.7,Clear
Trace_100.csv,-85.6634331,-96.48124294,10.81780984,467566459.9,Clear
Trace_001.csv,-58.84456226,-71.89322034,13.04865808,467557999.7,SingleTone
Trace_002.csv,-69.0675915,-84.44293785,15.37534635,467545309.3,SingleTone
Trace_003.csv,-69.49872491,-84.76451977,15.26579486,467557999.7,SingleTone
Trace_004.csv,-69.07604895,-84.73028249,15.65423353,467562229.8,SingleTone
Trace_005.csv,-69.17597222,-84.72180791,15.54583569,467549539.4,SingleTone
Trace_006.csv,-68.9494959,-84.31186441,15.36236851,467541079.2,SingleTone
Trace_007.csv,-68.73970167,-84.32898305,15.58928138,467549539.4,SingleTone
Trace_008.csv,-68.70589651,-84.02587571,15.3199792,467566459.9,SingleTone
Trace_009.csv,-69.12970519,-84.4679096,15.33820442,467579150.2,SingleTone
Trace_010.csv,-69.17636471,-84.31175141,15.13538671,467562229.8,SingleTone
Trace_011.csv,-69.16444828,-84.26,15.09555172,467570690,SingleTone
Trace_012.csv,-68.64976886,-83.89169492,15.24192606,467553769.5,SingleTone
Trace_013.csv,-69.11138498,-84.43564972,15.32426474,467579150.3,SingleTone
Trace_014.csv,-68.99158637,-84.37214689,15.38056052,467549539.4,SingleTone
Trace_015.csv,-69.02459743,-84.30920904,15.28461161,467562229.8,SingleTone
Trace_016.csv,-69.04368669,-84.47338983,15.42970314,467557999.6,SingleTone
Trace_017.csv,-68.80145433,-84.10418079,15.30272646,467566459.9,SingleTone
Trace_018.csv,-68.84124413,-84.20367232,15.36242818,467557999.7,SingleTone
Trace_019.csv,-69.17080607,-84.32813559,15.15732952,467566459.9,SingleTone
Trace_020.csv,-68.86076074,-84.13689266,15.27613192,467570690,SingleTone
Trace_021.csv,-68.91429612,-84.21864407,15.30434795,467553769.5,SingleTone
Trace_022.csv,-69.30697757,-84.53621469,15.22923712,467566459.9,SingleTone
Trace_023.csv,-69.03998808,-84.53056497,15.49057689,467557999.7,SingleTone
Trace_024.csv,-70.36750806,-86.10451977,15.73701172,467562229.8,SingleTone
Trace_025.csv,-68.97631765,-84.16355932,15.18724167,467574920.1,SingleTone
Trace_026.csv,-68.91599274,-84.29214689,15.37615416,467562229.8,SingleTone
Trace_027.csv,-68.64337838,-83.94259887,15.29922049,467570690,SingleTone
Trace_028.csv,-69.48730952,-84.60361582,15.1163063,467566459.9,SingleTone
Trace_029.csv,-69.2929669,-84.42564972,15.13268281,467557999.7,SingleTone
Trace_030.csv,-68.92001217,-84.20915254,15.28914038,467570690,SingleTone
Trace_031.csv,-69.22209658,-84.53531073,15.31321415,467570690,SingleTone
Trace_032.csv,-69.3268662,-84.55644068,15.22957448,467570690,SingleTone
Trace_033.csv,-69.24522727,-84.63875706,15.39352979,467557999.7,SingleTone
Trace_034.csv,-69.21820024,-84.56853107,15.35033084,467557999.6,SingleTone
Trace_035.csv,-68.75831073,-84.1759887,15.41767797,467570690,SingleTone
Trace_036.csv,-69.26888367,-84.64903955,15.38015588,467562229.8,SingleTone
Trace_037.csv,-69.77491429,-85.56525424,15.79033995,467557999.7,SingleTone
Trace_038.csv,-69.5762202,-85.06632768,15.49010748,467562229.8,SingleTone
Trace_039.csv,-69.26361144,-84.55943503,15.29582359,467574920.2,SingleTone
Trace_040.csv,-69.37954965,-84.83954802,15.45999837,467557999.7,SingleTone
Trace_041.csv,-69.18522701,-84.5539548,15.36872779,467562229.8,SingleTone
Trace_042.csv,-69.36054374,-84.81525424,15.4547105,467549539.4,SingleTone
Trace_043.csv,-69.44655052,-84.76225989,15.31570936,467553769.5,SingleTone
Trace_044.csv,-69.21039333,-84.60768362,15.39729029,467545309.3,SingleTone
Trace_045.csv,-69.40166078,-84.71073446,15.30907369,467562229.8,SingleTone
Trace_046.csv,-69.32465171,-84.76536723,15.44071552,467566459.9,SingleTone
Trace_047.csv,-69.5029186,-84.82514124,15.32222264,467570690,SingleTone
Trace_048.csv,-69.51552154,-84.71361582,15.19809428,467562229.8,SingleTone
Trace_049.csv,-69.58433143,-84.97909605,15.39476462,467545309.3,SingleTone
Trace_050.csv,-69.14931242,-84.54175141,15.39243899,467562229.8,SingleTone
Trace_051.csv,-69.36177907,-84.71683616,15.35505709,467566459.9,SingleTone
Trace_052.csv,-69.3672101,-84.83887006,15.47165995,467541079.2,SingleTone
Trace_053.csv,-69.30007009,-84.3859322,15.08586211,467566459.9,SingleTone
Trace_054.csv,-69.12401163,-84.50830508,15.38429346,467553769.5,SingleTone
Trace_055.csv,-69.22693034,-84.5979096,15.37097926,467553769.5,SingleTone
Trace_056.csv,-69.31758065,-84.54033898,15.22275834,467566459.9,SingleTone
Trace_057.csv,-68.76173594,-84.33632768,15.57459174,467570690,SingleTone
Trace_058.csv,-69.18859122,-84.34175141,15.15316019,467557999.7,SingleTone
Trace_059.csv,-69.14310185,-84.36728814,15.22418628,467549539.4,SingleTone
Trace_060.csv,-68.90705251,-84.31706215,15.41000964,467562229.8,SingleTone
Trace_061.csv,-69.29069204,-84.69073446,15.40004242,467574920.1,SingleTone
Trace_062.csv,-69.53014806,-84.95220339,15.42205533,467566459.9,SingleTone
Trace_063.csv,-68.97098927,-84.41242938,15.44144011,467557999.7,SingleTone
Trace_064.csv,-69.30452546,-84.56909605,15.26457058,467557999.7,SingleTone
Trace_065.csv,-69.35565909,-84.81265537,15.45699628,467566459.9,SingleTone
Trace_066.csv,-69.39534857,-84.94943503,15.55408646,467549539.4,SingleTone
Trace_067.csv,-69.15593602,-84.46327684,15.30734082,467557999.7,SingleTone
Trace_068.csv,-69.36210648,-84.57310734,15.21100086,467566459.9,SingleTone
Trace_069.csv,-70.60543197,-86.30847458,15.70304261,467541079.2,SingleTone
Trace_070.csv,-69.25340698,-84.38570621,15.13229924,467583380.4,SingleTone
Trace_071.csv,-69.04794258,-84.47276836,15.42482578,467566459.9,SingleTone
Trace_072.csv,-68.94719277,-84.55451977,15.607327,467562229.8,SingleTone
Trace_073.csv,-69.12551887,-84.44553672,15.32001786,467557999.7,SingleTone
Trace_074.csv,-69.12711765,-84.5699435,15.44282586,467545309.3,SingleTone
Trace_075.csv,-69.35370198,-84.51655367,15.16285169,467545309.3,SingleTone
Trace_076.csv,-69.35493537,-84.68824859,15.33331322,467562229.8,SingleTone
Trace_077.csv,-68.81632087,-84.12644068,15.31011981,467545309.3,SingleTone
Trace_078.csv,-69.12925708,-84.66960452,15.54034744,467553769.5,SingleTone
Trace_079.csv,-69.41790533,-84.68870056,15.27079524,467553769.5,SingleTone
Trace_080.csv,-69.01610778,-84.45389831,15.43779052,467545309.3,SingleTone
Trace_081.csv,-68.97774463,-84.54621469,15.56847006,467553769.5,SingleTone
Trace_082.csv,-69.35462253,-84.67587571,15.32125317,467570690,SingleTone
Trace_083.csv,-69.45911215,-84.7679096,15.30879745,467553769.5,SingleTone
Trace_084.csv,-69.40836663,-84.90717514,15.49880851,467549539.4,SingleTone
Trace_085.csv,-70.19089875,-85.92084746,15.72994871,467566459.9,SingleTone
Trace_086.csv,-69.20871703,-84.60949153,15.4007745,467562229.8,SingleTone
Trace_087.csv,-69.32427545,-84.58762712,15.26335167,467562229.8,SingleTone
Trace_088.csv,-69.0799878,-84.43740113,15.35741333,467574920.1,SingleTone
Trace_089.csv,-69.18009627,-84.62237288,15.44227661,467570690,SingleTone
Trace_090.csv,-69.24400955,-84.67683616,15.43282661,467549539.4,SingleTone
Trace_091.csv,-69.73507514,-85.05225989,15.31718474,467566459.9,SingleTone
Trace_092.csv,-69.41398345,-84.90966102,15.49567757,467566459.9,SingleTone
Trace_093.csv,-70.95440212,-86.8920339,15.93763178,467557999.7,SingleTone
Trace_094.csv,-69.58324324,-84.80327684,15.22003359,467591840.6,SingleTone
Trace_095.csv,-69.65107728,-84.98728814,15.33621085,467566459.9,SingleTone
Trace_096.csv,-69.17246377,-84.61039548,15.43793171,467566459.9,SingleTone
Trace_097.csv,-69.55003521,-84.87039548,15.32036027,467566459.9,SingleTone
Trace_098.csv,-69.63,-84.78231638,15.15231638,467562229.8,SingleTone
Trace_099.csv,-69.38505415,-84.73372881,15.34867466,467562229.8,SingleTone
Trace_100.csv,-69.40418632,-84.81943503,15.41524871,467562229.8,SingleTone
Trace_001.csv,-67.48948454,-80.81220339,13.32271885,467557999.7,Sweep
Trace_002.csv,-75.29115207,-88.91638418,13.62523211,467549539.4,Sweep
Trace_003.csv,-75.81938144,-88.95062147,13.13124003,467591840.6,Sweep
Trace_004.csv,-76.29020311,-88.95175141,12.66154831,467541079.2,Sweep
Trace_005.csv,-75.27219976,-88.54079096,13.2685912,467549539.4,Sweep
Trace_006.csv,-76.19004566,-89.55971751,13.36967185,467570690,Sweep
Trace_007.csv,-76.03773864,-89.11016949,13.07243086,467562229.8,Sweep
Trace_008.csv,-74.25183391,-87.73485876,13.48302485,467557999.7,Sweep
Trace_009.csv,-74.87240678,-88.24485876,13.37245198,467541079.2,Sweep
Trace_010.csv,-75.54924829,-88.71384181,13.16459352,467562229.8,Sweep
Trace_011.csv,-74.38473386,-88.08022599,13.69549213,467566459.9,Sweep
Trace_012.csv,-74.82554176,-88.30847458,13.48293282,467566459.9,Sweep
Trace_013.csv,-75.65788183,-89.1100565,13.45217467,467579150.3,Sweep
Trace_014.csv,-74.10635294,-87.35474576,13.24839282,467570690,Sweep
Trace_015.csv,-74.68571264,-88.15423729,13.46852464,467553769.5,Sweep
Trace_016.csv,-75.61232346,-88.55581921,12.94349575,467549539.4,Sweep
Trace_017.csv,-74.00856124,-87.27689266,13.26833142,467553769.5,Sweep
Trace_018.csv,-75.11251121,-89.00474576,13.89223455,467553769.5,Sweep
Trace_019.csv,-75.36897611,-88.36237288,12.99339677,467541079.2,Sweep
Trace_020.csv,-73.81756953,-87.08536723,13.2677977,467566459.9,Sweep
Trace_021.csv,-74.72756041,-88.40067797,13.67311755,467562229.8,Sweep
Trace_022.csv,-75.40602299,-88.49949153,13.09346854,467566459.9,Sweep
Trace_023.csv,-74.46080925,-88.08152542,13.62071618,467562229.8,Sweep
Trace_024.csv,-74.82412032,-88.51214689,13.68802657,467553769.5,Sweep
Trace_025.csv,-75.75625692,-88.62728814,12.87103121,467562229.8,Sweep
Trace_026.csv,-74.09982374,-87.58158192,13.48175818,467545309.3,Sweep
Trace_027.csv,-75.27297357,-88.76717514,13.49420157,467583380.4,Sweep
Trace_028.csv,-75.52040724,-88.74067797,13.22027073,467566459.9,Sweep
Trace_029.csv,-74.27646992,-87.8540113,13.57754138,467562229.8,Sweep
Trace_030.csv,-75.12127494,-88.7979096,13.67663466,467566459.9,Sweep
Trace_031.csv,-75.42143341,-88.38050847,12.95907507,467553769.5,Sweep
Trace_032.csv,-75.35131166,-88.94214689,13.59083523,467536849.1,Sweep
Trace_033.csv,-74.731,-88.5139548,13.7829548,467545309.3,Sweep
Trace_034.csv,-75.14167062,-88.19186441,13.05019379,467562229.8,Sweep
Trace_035.csv,-75.20373864,-89.20785311,14.00411447,467587610.5,Sweep
Trace_036.csv,-75.28719027,-88.60977401,13.32258375,467557999.7,Sweep
Trace_037.csv,-75.59736902,-88.69418079,13.09681177,467557999.7,Sweep
Trace_038.csv,-75.24246344,-88.58757062,13.34510718,467536849,Sweep
Trace_039.csv,-75.04418345,-88.68836158,13.64417814,467566459.9,Sweep
Trace_040.csv,-75.58245495,-88.52107345,12.93861849,467553769.5,Sweep
Trace_041.csv,-74.47708128,-87.97661017,13.49952889,467549539.4,Sweep
Trace_042.csv,-74.72502326,-88.39836158,13.67333833,467579150.3,Sweep
Trace_043.csv,-74.93515679,-88.11717514,13.18201835,467566459.9,Sweep
Trace_044.csv,-75.13536558,-88.70615819,13.57079261,467553769.5,Sweep
Trace_045.csv,-74.93388565,-88.28824859,13.35436294,467562229.8,Sweep
Trace_046.csv,-74.58535245,-87.57096045,12.985608,467557999.7,Sweep
Trace_047.csv,-75.12344789,-88.72423729,13.60078939,467562229.8,Sweep
Trace_048.csv,-75.18007026,-88.10779661,12.92772635,467541079.2,Sweep
Trace_049.csv,-74.1368149,-87.25141243,13.11459753,467553769.5,Sweep
Trace_050.csv,-75.10727575,-88.41237288,13.30509713,467557999.7,Sweep
Trace_051.csv,-75.81244518,-88.69096045,12.87851528,467566459.9,Sweep
Trace_052.csv,-74.63835473,-87.86548023,13.2271255,467579150.3,Sweep
Trace_053.csv,-74.93598889,-88.52141243,13.58542354,467562229.8,Sweep
Trace_054.csv,-75.38256586,-88.5740678,13.19150193,467562229.8,Sweep
Trace_055.csv,-74.35496009,-87.84960452,13.49464443,467562229.8,Sweep
Trace_056.csv,-74.91801143,-88.52570621,13.60769479,467532618.9,Sweep
Trace_057.csv,-74.81111645,-88.10485876,13.29374231,467583380.4,Sweep
Trace_058.csv,-75.28843996,-88.49361582,13.20517586,467541079.2,Sweep
Trace_059.csv,-75.38517204,-89.14983051,13.76465847,467566459.9,Sweep
Trace_060.csv,-75.6532288,-88.34423729,12.69100848,467566459.9,Sweep
Trace_061.csv,-74.95458705,-88.58124294,13.62665588,467553769.5,Sweep
Trace_062.csv,-75.42814939,-88.82378531,13.39563592,467557999.7,Sweep
Trace_063.csv,-74.93554007,-88.15129944,13.21575937,467545309.3,Sweep
Trace_064.csv,-75.11518313,-88.91327684,13.79809371,467549539.4,Sweep
Trace_065.csv,-75.30103763,-88.57169492,13.27065729,467557999.7,Sweep
Trace_066.csv,-74.00858896,-87.71892655,13.7103376,467557999.6,Sweep
Trace_067.csv,-74.67874454,-88.51124294,13.8324984,467549539.5,Sweep
Trace_068.csv,-76.16280255,-89.48084746,13.31804491,467545309.3,Sweep
Trace_069.csv,-74.5689218,-87.7980226,13.2291008,467557999.7,Sweep
Trace_070.csv,-75.32539593,-88.79101695,13.46562102,467536849.1,Sweep
Trace_071.csv,-75.82040678,-89.14423729,13.32383051,467562229.8,Sweep
Trace_072.csv,-74.37201389,-88.02898305,13.65696916,467562229.8,Sweep
Trace_073.csv,-75.89866081,-89.8880226,13.98936179,467557999.7,Sweep
Trace_074.csv,-75.59980482,-88.7119774,13.11217258,467557999.7,Sweep
Trace_075.csv,-75.08425223,-89.35254237,14.26829014,467553769.5,Sweep
Trace_076.csv,-75.04983184,-88.86293785,13.81310601,467574920.2,Sweep
Trace_077.csv,-75.02397633,-88.15214689,13.12817056,467553769.5,Sweep
Trace_078.csv,-75.09795354,-88.83485876,13.73690522,467536849.1,Sweep
Trace_079.csv,-75.74961625,-88.79892655,13.0493103,467562229.8,Sweep
Trace_080.csv,-74.58343823,-87.62847458,13.04503635,467545309.3,Sweep
Trace_081.csv,-75.49631183,-89.25429379,13.75798196,467566459.9,Sweep
Trace_082.csv,-75.94016722,-89.31977401,13.37960679,467583380.4,Sweep
Trace_083.csv,-74.77470056,-88.90966102,14.13496045,467566459.9,Sweep
Trace_084.csv,-75.19844866,-89.15971751,13.96126885,467562229.8,Sweep
Trace_085.csv,-75.7724018,-89.12418079,13.351779,467549539.4,Sweep
Trace_086.csv,-75.17439912,-89.10288136,13.92848224,467557999.7,Sweep
Trace_087.csv,-75.16573844,-89.07248588,13.90674743,467562229.8,Sweep
Trace_088.csv,-75.0286584,-88.55293785,13.52427945,467545309.3,Sweep
Trace_089.csv,-75.10657748,-88.60435028,13.4977728,467562229.8,Sweep
Trace_090.csv,-75.82906426,-88.86824859,13.03918433,467557999.7,Sweep
Trace_091.csv,-74.4624478,-88.14293785,13.68049006,467570690,Sweep
Trace_092.csv,-75.24217342,-88.99135593,13.74918251,467562229.8,Sweep
Trace_093.csv,-75.61681143,-88.67548023,13.0586688,467562229.8,Sweep
Trace_094.csv,-75.21695304,-88.92457627,13.70762324,467549539.4,Sweep
Trace_095.csv,-74.88910345,-88.44514124,13.55603779,467562229.8,Sweep
Trace_096.csv,-75.67533776,-88.83858757,13.16324981,467541079.2,Sweep
Trace_097.csv,-75.2528125,-89.07389831,13.82108581,467553769.5,Sweep
Trace_098.csv,-76.07010022,-89.50649718,13.43639695,467553769.6,Sweep
Trace_099.csv,-74.12285219,-87.99853107,13.87567888,467553769.5,Sweep
Trace_100.csv,-74.93929398,-88.6099435,13.67064952,467541079.2,Sweep
Trace_001.csv,-58.48866354,-70.0019209,11.51325736,467557999.7,Gaussian
Trace_002.csv,-72.21009576,-95.19338983,22.98329407,467604531,Gaussian
Trace_003.csv,-73.15424581,-95.72661017,22.57236436,467596070.8,Gaussian
Trace_004.csv,-73.77676681,-95.9680226,22.19125579,467541079.2,Gaussian
Trace_005.csv,-71.61427128,-95.48779661,23.87352533,467574920.2,Gaussian
Trace_006.csv,-72.67090659,-95.61062147,22.93971488,467553769.5,Gaussian
Trace_007.csv,-72.27455966,-95.36915254,23.09459288,467566459.9,Gaussian
Trace_008.csv,-73.0025,-95.87932203,22.87682203,467566459.9,Gaussian
Trace_009.csv,-72.14010811,-95.49813559,23.35802749,467553769.5,Gaussian
Trace_010.csv,-74.09052933,-95.74689266,21.65636333,467570690,Gaussian
Trace_011.csv,-72.96126016,-95.65689266,22.69563249,467600300.8,Gaussian
Trace_012.csv,-73.98710204,-95.66124294,21.6741409,467536849.1,Gaussian
Trace_013.csv,-74.90213351,-95.92610169,21.02396819,467549539.4,Gaussian
Trace_014.csv,-72.9761708,-95.7079661,22.7317953,467557999.7,Gaussian
Trace_015.csv,-73.14919463,-95.57875706,22.42956243,467591840.6,Gaussian
Trace_016.csv,-74.37883311,-95.53180791,21.1529748,467549539.4,Gaussian
Trace_017.csv,-73.82728183,-95.75440678,21.92712495,467541079.2,Gaussian
Trace_018.csv,-74.99291609,-95.93576271,20.94284662,467566459.9,Gaussian
Trace_019.csv,-73.55636735,-95.64056497,22.08419762,467574920.1,Gaussian
Trace_020.csv,-72.46499325,-95.38073446,22.91574121,467574920.1,Gaussian
Trace_021.csv,-73.34293194,-95.80016949,22.45723755,467587610.5,Gaussian
Trace_022.csv,-73.56795181,-95.4240113,21.85605949,467553769.5,Gaussian
Trace_023.csv,-72.35487069,-95.18186441,22.82699372,467566459.9,Gaussian
Trace_024.csv,-73.50588933,-95.40457627,21.89868694,467566459.9,Gaussian
Trace_025.csv,-73.56666667,-95.37265537,21.8059887,467562229.8,Gaussian
Trace_026.csv,-73.94701493,-95.3280226,21.38100767,467553769.5,Gaussian
Trace_027.csv,-72.63922861,-95.16028249,22.52105387,467545309.3,Gaussian
Trace_028.csv,-74.5477433,-95.74011299,21.19236969,467532619,Gaussian
Trace_029.csv,-72.94534031,-95.75531073,22.80997042,467562229.8,Gaussian
Trace_030.csv,-72.05961219,-95.35700565,23.29739346,467583380.4,Gaussian
Trace_031.csv,-73.45220548,-95.47723164,22.02502616,467545309.3,Gaussian
Trace_032.csv,-73.0210221,-95.84485876,22.82383666,467553769.5,Gaussian
Trace_033.csv,-72.26653386,-95.41446328,23.14792941,467545309.3,Gaussian
Trace_034.csv,-74.61830137,-95.76175141,21.14345004,467562229.8,Gaussian
Trace_035.csv,-72.71898123,-95.42282486,22.70384363,467566459.9,Gaussian
Trace_036.csv,-73.41501285,-95.25022599,21.83521314,467557999.7,Gaussian
Trace_037.csv,-73.81957924,-95.59954802,21.77996878,467541079.2,Gaussian
Trace_038.csv,-73.90361673,-95.4,21.49638327,467587610.5,Gaussian
Trace_039.csv,-71.88775956,-95.3200565,23.43229693,467562229.8,Gaussian
Trace_040.csv,-73.29565274,-95.46248588,22.16683313,467553769.6,Gaussian
Trace_041.csv,-72.97432503,-95.29757062,22.32324559,467528388.8,Gaussian
Trace_042.csv,-72.76922975,-95.15463277,22.38540302,467541079.2,Gaussian
Trace_043.csv,-72.86093431,-95.55124294,22.69030863,467587610.5,Gaussian
Trace_044.csv,-73.71666211,-95.48423729,21.76757518,467566459.9,Gaussian
Trace_045.csv,-73.71723632,-95.85485876,22.13762244,467562229.8,Gaussian
Trace_046.csv,-74.65978836,-95.63016949,20.97038113,467566459.9,Gaussian
Trace_047.csv,-74.13610028,-95.2719209,21.13582063,467591840.6,Gaussian
